step,raw_error,raw_equiv_deg,rolling100_error,rolling100_equiv_deg,rolling100_reward
1824,0.050046782940626144,18.203454741569328,0.04919296827167273,18.04620036891476,0.987037450671196
1849,0.05083434283733368,18.34735158831507,0.04932679478079081,18.070935743473264,0.9869411921501162
1874,0.04975900799036026,18.150599863823274,0.04989435754716397,18.17547766407859,0.9862416785955428
1899,0.04992596432566643,18.181282381407907,0.050104762502014635,18.21408576018075,0.9860857832431793
1924,0.05294567346572876,18.727849574975714,0.05045857213437558,18.278830154555113,0.985638267993927
1949,0.05593208596110344,19.25366766297895,0.051736175231635574,18.510800554452818,0.984517332315445
1974,0.056274883449077606,19.313141953692316,0.053193221949040886,18.77197467249674,0.9830488693714142
1999,0.05823412537574768,19.649741486437513,0.05505903422832488,19.101391361565504,0.9811864113807679
2024,0.05721750110387802,19.475782472483996,0.05655762594193221,19.36206463990123,0.979787186384201
2049,0.05831757187843323,19.663954714672208,0.05746160931885242,19.51768880552617,0.978888092637062
2074,0.05908430740237236,19.79409199901324,0.05758347254246473,19.53857687626352,0.9790601587295532
2099,0.05855437368154526,19.704234936951774,0.057390213049948215,19.505441080531536,0.9790584909915924
2124,0.06083081290125847,20.087502929608657,0.05770706105977297,19.55973877903776,0.9787278771400452
2149,0.06024456024169922,19.98947380530433,0.0578248804807663,19.57989238459412,0.9787907463312149
2174,0.05853636562824249,19.70117452773021,0.058209819346666344,19.64559964565756,0.9783632504940034
2199,0.060512982308864594,20.03441457561473,0.05883856493979693,19.752472010026302,0.9779081237316132
2224,0.06053778529167175,20.03856235568841,0.05902334552258254,19.783775075062383,0.9779271966218948
2249,0.06041394919157028,20.01784514377527,0.05908619355410338,19.794411120824517,0.9777697771787643
2274,0.05931270122528076,19.83269857254816,0.05912722583860159,19.801352233824787,0.9776952546834946
2299,0.058338046073913574,19.667440524521997,0.05892654970288276,19.76738315158702,0.9781308764219284
2324,0.059337466955184937,19.836880516322104,0.05898573331534862,19.777407171379078,0.9781359738111496
2349,0.057305335998535156,19.49087116174294,0.058962403349578384,19.77345632154593,0.9781122571229935
2374,0.05800570547580719,19.610784703609863,0.058826031200587756,19.750346985962945,0.9780479115247727
2399,0.0550098679959774,19.092781100967535,0.05864650916308165,19.71988592170243,0.9779614466428757
2424,0.054198019206523895,18.950061144042913,0.057702445611357685,19.55894887721539,0.9787498039007185
2449,0.05732981488108635,19.49507425873692,0.05703158851712943,19.443808418053408,0.9793672746419907
2474,0.056627776473760605,19.374184329418952,0.056495301052927965,19.351290839162655,0.9802525645494461
2499,0.05635940656065941,19.327779393492637,0.05599111542105675,19.263921678572906,0.9806926500797272
2524,0.056919172406196594,19.424450062054774,0.05611702822148801,19.285776482256715,0.9810260611772538
2549,0.05872931703925133,19.733942262964366,0.05689241588115693,19.419839783438544,0.9806051760911941
2574,0.057535868138074875,19.53041975750699,0.0571232257783413,19.4595749037176,0.9802715080976487
2599,0.05536483973264694,19.15486204160943,0.057488123700022695,19.522235353957402,0.980111286044121
2624,0.05430718511343002,18.96931227274984,0.05707598485052586,19.451448484196835,0.9799201369285583
2649,0.0536312460899353,18.849807751182333,0.05590469945222139,19.248908564148554,0.9805299335718154
2674,0.056179843842983246,19.296670546424426,0.055073013603687285,19.103838824416485,0.9813373559713364
2699,0.054939284920692444,19.080413665763793,0.05494019638746977,19.08057342046341,0.9815155017375946
2724,0.056775979697704315,19.39976500071418,0.05523929834365845,19.132928292858377,0.9813569682836533
2749,0.05380480736494064,18.880562536364135,0.055489763244986536,19.176663870499116,0.9814862698316575
2774,0.05768157169222832,19.555376068606108,0.056083491668105126,19.27995783946153,0.9809261840581893
2799,0.05302854999899864,18.742633328197012,0.05553323809057475,19.184245569093612,0.9812160927057266
2824,0.053654447197914124,18.85392175020568,0.05500826004892588,19.092499445324115,0.9817165279388429
2849,0.0519477054476738,18.54893720512382,0.05422259353101254,18.95439640598773,0.9823205900192262
2874,0.05444464087486267,18.99352551334374,0.05351488195359708,18.8291611033616,0.9829379040002822
2899,0.05144379287958145,18.45796194949916,0.05297105286270381,18.73237801935799,0.9833259028196335
2924,0.05429341644048691,18.966885239680952,0.052943855822086335,18.727525212409944,0.9834729486703873
2949,0.05180048197507858,18.52240239249801,0.05325307745486498,18.782628812067905,0.9831315398216248
2974,0.050343599170446396,18.257815326237484,0.052981395646929746,18.73422317909338,0.9831951010227205
2999,0.05077020078897476,18.33567284903012,0.05268819827586412,18.681848461569132,0.9833729660511016
3024,0.05523553118109703,19.13226974547829,0.05258302077651024,18.663025754377696,0.9833081942796706
3049,0.055896878242492676,19.247549223248495,0.05310431927442551,18.756139437890578,0.9828869009017944
3074,0.05254571884870529,18.65634575180854,0.05334042556583881,18.798166125938316,0.9827802562713625
3099,0.05402100086212158,18.918804305370063,0.05426147043704987,18.961252897617364,0.9823675984144212
3124,0.05387614667415619,18.893189760465734,0.05408646870404482,18.930370018126364,0.9826479274034501
3149,0.055476218461990356,19.174301168876724,0.053802140280604364,18.8800902984235,0.982968738079071
3174,0.05000852793455124,18.1964370930212,0.05363125678151846,18.849809647203248,0.9832355982065202
3199,0.052586402744054794,18.663631280706763,0.052758654803037645,18.694447234703272,0.9837875032424928
3224,0.04982440918684006,18.16262498150305,0.052345597892999654,18.620468775664328,0.984161286354065
3249,0.050642430782318115,18.31238754202032,0.051632273048162466,18.4920403016505,0.9846270906925202
3274,0.04890289530158043,17.992472859140165,0.05109516743570566,18.394767784587184,0.985242087841034
3299,0.04987352341413498,18.171650408524073,0.05083927933126688,18.34825010881413,0.9854440420866011
3324,0.04955708980560303,18.113425111875255,0.0510720194503665,18.390564405994994,0.9852894866466523
3349,0.050740450620651245,18.33025361287734,0.050932573191821574,18.36522309552806,0.9857290625572206
3374,0.051337890326976776,18.43878745680215,0.050967897251248354,18.37164566313953,0.9853431171178818
3399,0.05240616202354431,18.631333529694974,0.05129388593137266,18.430814451449947,0.9850582420825958
3424,0.049872152507305145,18.17139854396184,0.051199170909821984,18.41364205666042,0.984893399477005
3449,0.05187612026929855,18.536039633215474,0.05137458458542824,18.44543341996566,0.9845380270481111
3474,0.05127771943807602,18.42788446368332,0.05168562620878219,18.501675874125958,0.9842529940605164
3499,0.04961954802274704,18.12493203997335,0.05160693161189557,18.487461944606498,0.9843391495943069
3524,0.05197436735033989,18.553738695387747,0.05172439973801375,18.508675330171936,0.984239063858986
3549,0.05176905542612076,18.51673347884232,0.05149702556431294,18.46759289007568,0.984474340081215
3574,0.05022028088569641,18.235249134804796,0.05127420093864202,18.42724671723922,0.984736533164978
3599,0.05428764224052429,18.965867320219452,0.0516580118238926,18.49668932526752,0.9843103712797167
3624,0.05345351621508598,18.818264104638438,0.05240210883319378,18.630606608334826,0.9834583216905595
3649,0.05073077231645584,18.32849029716548,0.05292475271970034,18.724115893477595,0.9826928961277008
3674,0.051313042640686035,18.43428579894974,0.05300885222852231,18.739120602199744,0.9826985287666322
3699,0.053345851600170135,18.79913089015032,0.052767974138259885,18.696113070386215,0.9828439670801165
3724,0.05211315676569939,18.578713674537028,0.052300897613167766,18.612445954764432,0.9834641456604004
3749,0.05293389409780502,18.725747424274612,0.0520769327506423,18.572198333764213,0.9837856388092042
3774,0.052390262484550476,18.628481862440704,0.05225852757692336,18.60483828614465,0.9836344712972641
3799,0.052981458604335785,18.734234410200905,0.052531280480325224,18.65375951982686,0.9836754614114762
3824,0.05153559893369675,18.474568616587387,0.05246074743568897,18.641120513080583,0.9836611354351044
3849,0.05352799594402313,18.831489027333927,0.05271617040038108,18.686851312849157,0.9835803264379501
3874,0.0525025948882103,18.64862026782643,0.05320644777268171,18.77432933968069,0.9832311052083971
3899,0.05379530414938927,18.878879830833792,0.05331608962267638,18.79383853943027,0.9825761580467226
3924,0.05159905552864075,18.48603877468667,0.0533031402155757,18.791535394313453,0.9826772916316986
3949,0.05350136756896973,18.8267618133548,0.053305406570434574,18.79193850145488,0.9824721634387971
3974,0.05244307965040207,18.63795328030106,0.05331844720989466,18.794257823987312,0.9822557443380355
3999,0.05433979630470276,18.975059523539528,0.05334703665226698,18.799341589407085,0.9827067506313324
4024,0.05349285528063774,18.82525042432432,0.05351033251732588,18.828353447470604,0.9827246886491776
4049,0.052936967462301254,18.726295920066022,0.05348539061844349,18.823924949034776,0.9829149925708772
4074,0.054158151149749756,18.94302581625625,0.0532816582545638,18.787714072970296,0.9830196624994276
4099,0.05688801035284996,19.41908058871926,0.05366522230207921,18.85583208757943,0.9826368391513824
4124,0.05264085531234741,18.673378165275604,0.054197778552770616,18.950018684558852,0.9820533913373948
4149,0.052304670214653015,18.613123191393413,0.054303388148546225,18.968643003597006,0.9820690721273422
4174,0.05147209018468857,18.46308214586687,0.054175720289349555,18.94612646952702,0.9821628189086916
4199,0.054359935224056244,18.978607879536533,0.053490491621196276,18.82483072689389,0.9827240878343583
4224,0.05279868096113205,18.701600917430657,0.05318709895014763,18.770884464415257,0.9828190678358077
4249,0.05334487557411194,18.798957353483658,0.053252552747726445,18.78253544073855,0.9827606850862505
4274,0.050024282187223434,18.199327431633357,0.05316301696002484,18.766596041852534,0.9828217184543611
4299,0.05390016362071037,18.897438986863143,0.05327555790543557,18.786628775007962,0.9827304255962372
4324,0.05550871789455414,19.179969778890232,0.05347460463643074,18.822009559105958,0.9827648425102233
4349,0.050409793853759766,18.269917282196634,0.05356040701270103,18.83724127388466,0.9829059225320815
4374,0.0525851845741272,18.6634131749528,0.05348779175430537,18.824351320573246,0.9832331836223603
4399,0.053683482110500336,18.8590689757241,0.05347657531499862,18.822359529016413,0.9832519769668578
4424,0.05242147296667099,18.63407923130516,0.05305122207850218,18.74667568060615,0.9834306335449218
4449,0.051928143948316574,18.545413649903924,0.0527703244611621,18.69653316914432,0.9831845408678054
4474,0.052131544798612595,18.582020148232072,0.0530380641296506,18.744329766727912,0.982982017993927
4499,0.052364103496074677,18.623789191660148,0.053172183185815805,18.768228437291086,0.9828140801191331
4524,0.055406853556632996,19.162197018183264,0.05368844248354435,18.85994820095567,0.9822931462526322
4549,0.0581110343337059,19.628757661065972,0.054794338420033464,19.05499218017282,0.9813764411211016
4574,0.05945534631609917,19.8567740510294,0.05652504812926055,19.356433791077002,0.979601138830185
4599,0.059062205255031586,19.790352124103727,0.05816401496529579,19.637792122569543,0.9780579620599745
4624,0.06198862940073013,20.279770268799428,0.0593947846442461,19.846555943733552,0.9769385588169098
4649,0.06359373033046722,20.543461765078778,0.060472432225942604,20.02763164825706,0.9756882387399674
4674,0.06609663367271423,20.948307705950604,0.06142351899296046,20.18614711264532,0.9742566353082657
4699,0.06585231423377991,20.909118923743005,0.0628888301178813,20.428059631367685,0.9727269798517229
4724,0.062232714146375656,20.320080554614844,0.06380828447639943,20.578464367426353,0.9717623847723007
4749,0.0636482760310173,20.55236581790675,0.06386988393962383,20.588503253458708,0.9717357635498046
4774,0.061590831726789474,20.21390949529826,0.06386353209614754,20.587468307845363,0.9717292559146881
4799,0.06591399013996124,20.919018341324605,0.06362645860761404,20.548804779603813,0.9716625159978866
4824,0.067145437002182,21.11574638794398,0.06428248327225447,20.655624382725655,0.9709825319051743
4849,0.06637059897184372,20.992168569741434,0.06566197790205477,20.87854033344229,0.9694848406314851
4874,0.06219515949487686,20.31388343872991,0.06583505209535362,20.90634742692196,0.9695966881513597
4899,0.06354692578315735,20.53581843529941,0.06536741334944962,20.831132369588968,0.9703476995229723
4924,0.062147460877895355,20.306009795601735,0.06445458360016347,20.68355987193804,0.9713604152202606
4949,0.060447655618190765,20.023486110400242,0.06318674426525832,20.47690833050268,0.9725362902879715
4974,0.06608111411333084,20.94582045509897,0.06298447500914335,20.443754609283815,0.9726002448797226
4999,0.06381013989448547,20.578766813988274,0.0632089428976178,20.480543754695088,0.9722027784585953
5024,0.06753411889076233,21.17747745511124,0.06358066152781248,20.541327862328455,0.9719944614171981
5049,0.0663791224360466,20.993531742256156,0.0644206152111292,20.678048949204427,0.9712405550479889
5074,0.06283177435398102,20.418691489374584,0.06427641652524471,20.65463896331833,0.9714654302597047
5099,0.062424398958683014,20.351683448871533,0.06408813390880824,20.62403390677013,0.9719922697544099
5124,0.06635607779026031,20.989845977125704,0.06456996634602545,20.7022687246369,0.9713971805572511
5149,0.06782841682434082,21.224104347485238,0.06483031690120697,20.744424259852064,0.9713938766717911
5174,0.06850604712963104,21.331094589606575,0.06568408183753491,20.882093648922677,0.9708458030223847
5199,0.0732606053352356,22.067880279842353,0.06768928728997708,21.202073645437196,0.9688961583375931
5224,0.06894299387931824,21.399813095665483,0.06919610418379307,21.439523655602862,0.9675662291049958
5249,0.06600918620824814,20.934289204023596,0.06931849360466001,21.458700254208377,0.9679146146774291
5274,0.0650990903377533,20.787857879879056,0.06931957893073559,21.4588702355898,0.9681163293123245
5299,0.06344018876552582,20.518377754605847,0.06781029440462591,21.221235957981254,0.9699629580974579
5324,0.06306739896535873,20.457352799468467,0.06588775463402273,20.914807904727844,0.9723052328824998
5349,0.06646287441253662,21.00692184958487,0.06550111889839173,20.852664041605003,0.9732005989551545
5374,0.06531821936368942,20.8232049158513,0.06515988722443583,20.797670595135543,0.9737985664606094
5399,0.06616441905498505,20.959168063591008,0.06544819608330728,20.84414399934301,0.9738025081157684
5424,0.0670289397239685,21.097210537209854,0.06502830848097803,20.776427994202226,0.9743067574501039
5449,0.06794574111700058,21.242665323220784,0.06565259635448456,20.87703202924457,0.9733790367841721
5474,0.06395547091960907,20.60244362606852,0.06556209579110145,20.862476587572683,0.9733990371227265
5499,0.0656203031539917,20.871839342387872,0.06510039802640676,20.788068989514553,0.9737579637765885
5524,0.06772356480360031,21.20750340311731,0.06657292839139699,21.02450469144319,0.9724474036693573
5549,0.06436023116111755,20.66824896532068,0.06635543260723352,20.989742777533664,0.9728336036205292
5574,0.06844387948513031,21.321300344218187,0.06655302565544845,21.021325958587934,0.9725552082061768
5599,0.06845439970493317,21.322958061158943,0.0678822782635689,21.2326272738538,0.971144078373909
5624,0.06732083857059479,21.14362523244691,0.06798816241323948,21.249372664439992,0.9710669422149659
5649,0.06591561436653137,20.919278980663726,0.06743812620639801,21.162247723601666,0.9714391863346099
5674,0.06349390000104904,20.52715586829858,0.06709425341337918,21.10760449407118,0.9720542526245117
5699,0.06738710403442383,21.154148536634594,0.06613373439759017,20.954252531629034,0.9732289421558381
5724,0.07106539607048035,21.73065635693145,0.06600752104073762,20.9340221778615,0.9736939477920533
5749,0.06805126368999481,21.259346037107754,0.06726069655269384,21.134070035633613,0.9729589420557021
5774,0.06765422224998474,21.196517766109423,0.06835313968360425,21.306996973477517,0.9719004780054094
5799,0.06131923198699951,20.168824131566506,0.06771923564374446,21.206817712165794,0.9724721431732178
5824,0.06140631437301636,20.183290256647528,0.06565096497535705,20.876769736093888,0.9740135163068772
5849,0.06845920532941818,21.323715263497263,0.06454499796032906,20.69822157121508,0.9748332089185714
5874,0.06800870597362518,21.252620134482232,0.06416342295706272,20.63627723702606,0.9754455035924912
5899,0.06783322989940643,21.22486609167154,0.0654754412919283,20.848530620067926,0.9743450725078582
5924,0.06572087109088898,20.88800642051638,0.06683930300176144,21.067004199873487,0.9735521471500398
5949,0.06486517190933228,20.750061711331277,0.06655343800783158,21.021391821428406,0.9739403438568117
5974,0.06370183825492859,20.561105737775694,0.06618640884757042,20.962690043667045,0.9743138599395753
5999,0.06584112346172333,20.90732224607935,0.06549625419080259,20.85188101131358,0.9750270122289659
6024,0.0648164227604866,20.742176612262924,0.06494799807667732,20.76345215208147,0.975378464460373
6049,0.06583327054977417,20.906061373556003,0.06510127522051333,20.788210600154144,0.9752470499277113
6074,0.06497865170240402,20.76840580715721,0.06528173059225081,20.81732300345985,0.9749346846342087
6099,0.06155948340892792,20.208710617274097,0.06427109606564045,20.65377472608508,0.9755342590808869
6124,0.06260133534669876,20.38081313288514,0.06362232644110918,20.548130261175363,0.9758946835994721
6149,0.0681275874376297,21.271403307240107,0.06366248767822981,20.554685124491062,0.9759497439861298
6174,0.07116667926311493,21.746324705162216,0.0640576145425439,20.61906893777316,0.9760129088163376
6199,0.07099702209234238,21.72007293064553,0.06664410043507812,21.03586806567386,0.9740503126382828
6224,0.06677466630935669,21.056699075786533,0.06817869886755942,21.27947401047639,0.972918536067009
6249,0.06684250384569168,21.06751439014969,0.06854626446962357,21.337428375511955,0.9725389397144317
6274,0.0610104501247406,20.117448948266176,0.06757449351251126,21.183879974992823,0.9732279658317565
6299,0.06742848455905914,21.16071744887534,0.06538200166076422,20.833482675244536,0.974811097383499
6324,0.06230451166629791,20.331923254132807,0.0652587929740548,20.81362469507025,0.9749712920188904
6349,0.06359481066465378,20.54363815492326,0.06463357973843811,20.712576473135137,0.9756375688314438
6374,0.06553317606449127,20.857823306545534,0.06465983267873526,20.71682900186583,0.9759282845258712
6399,0.06359298527240753,20.543340116065888,0.06529122933745385,20.818854333883216,0.9757872378826141
6424,0.06220018118619919,20.314712202677097,0.06447189174592495,20.686367350237322,0.976408695578575
6449,0.063274085521698,20.491208464236564,0.06396964874118566,20.604752032872444,0.9765201532840729
6474,0.06693963706493378,21.08299108452621,0.06468871537595985,20.721506542474835,0.9756251090765
6499,0.06071305274963379,20.06784874324136,0.06381781201809646,20.580017380461534,0.9764298987388612
6524,0.0665072500705719,21.01401324396433,0.06416045140475034,20.635794141777183,0.9761113572120667
6549,0.06128142774105072,20.162540994362274,0.06382641091942785,20.581418926558037,0.9765466451644897
6574,0.06324377655982971,20.486247147070912,0.06229155302047729,20.329786268521392,0.9779805940389634
6599,0.060180749744176865,19.97877602120858,0.062036484554409986,20.287679532521413,0.978240436911583
6624,0.06600736826658249,20.933997678844225,0.061996003203094,20.28098916703021,0.9785380864143374
6649,0.06610839068889618,20.950191762967876,0.0630502612516284,20.454543200416396,0.9778103804588318
6674,0.0626632571220398,20.390998128582154,0.06373756371438503,20.566933200195667,0.9773870253562927
6699,0.06328758597373962,20.493418002441445,0.06451709367334843,20.693697638800142,0.9767035019397735
6724,0.059879571199417114,19.928209304406796,0.06374067965894938,20.567441391678717,0.9772986936569213
6749,0.06084669753909111,20.09015266697052,0.0625985960662365,20.380362458958377,0.9785601884126663
6774,0.0671478733420372,21.11613386755823,0.06272905003279447,20.401814520834304,0.9783086246252061
6799,0.06586162745952606,20.91061404905427,0.06335446689277889,20.504360641837845,0.9779748934507372
6824,0.06415801495313644,20.635398031577537,0.0645360580459237,20.696772306577383,0.9768537080287932
6849,0.06371264904737473,20.562869338401395,0.06484334144741297,20.746531022232983,0.9764057523012162
6874,0.06308135390281677,20.459640333545636,0.06448772452771663,20.688935197204806,0.9768573915958405
6899,0.061508238315582275,20.200209250800253,0.06392083149403334,20.596802657664988,0.9772426581382752
6924,0.06463274359703064,20.712441018766786,0.06279119744896888,20.412026551895025,0.9784025359153747
6949,0.06298153102397919,20.443271684102193,0.06336715251207353,20.506435553393366,0.9779749989509583
6974,0.06327258795499802,20.490963352406652,0.063360040448606,20.505272300073116,0.9778900384902954
6999,0.06444452702999115,20.681928472489158,0.06321341782808304,20.4812765300239,0.9782248616218567
7024,0.06126631051301956,20.160027957187598,0.06350955594331026,20.52971386815458,0.977939004302025
7049,0.0668795108795166,21.073412174860525,0.06352612245827913,20.5324203130093,0.9777854722738266
7074,0.0687810406088829,21.374367307645674,0.0649792106077075,20.768496116302583,0.9765548819303513
7099,0.06263300031423569,20.38602204762768,0.06533408980816602,20.825762702380665,0.9759793239831923
7124,0.06186264380812645,20.258933848353195,0.064878316745162,20.752187377861254,0.9762517571449281
7149,0.06442625820636749,20.67896454796156,0.06492678854614498,20.760024010472076,0.9760074478387833
7174,0.06459473818540573,20.706283272238203,0.06414123941212892,20.632670522487228,0.9767987859249114
7199,0.06310099363327026,20.462859320851088,0.06342965763062239,20.51665621288614,0.9776349920034408
7224,0.06105717271566391,20.125230732668474,0.06347931690514089,20.524772884721568,0.9779503297805786
7249,0.061010442674160004,20.11744770712006,0.06257857263088226,20.37706785866879,0.9790313518047331
7274,0.06108769029378891,20.130311967919987,0.06166157588362693,20.225637165695062,0.9797593855857849
7299,0.0602942518889904,19.997800772845267,0.0609463220462203,20.106763528528962,0.9802199274301528
7324,0.058161281049251556,19.637326022362917,0.06032008223235607,20.002127922042956,0.9804768604040146
7349,0.06068756431341171,20.06359228955227,0.059828889407217506,19.919687923081096,0.9806618142127992
7374,0.06249359995126724,20.36308101210584,0.059557663202285775,19.874025741998132,0.9807622706890107
7399,0.06182502955198288,20.252708946342075,0.06020248208194971,19.982420048854884,0.9805061894655228
7424,0.05927120894193649,19.82569028382483,0.060724765919148924,20.06980449936646,0.9803622633218766
7449,0.06204348802566528,20.288836783963173,0.061077743172645575,20.128655888246882,0.980543600320816
7474,0.06134412810206413,20.1729608887497,0.061494246162474155,20.197887409808608,0.9804077422618866
7499,0.05832340568304062,19.66494800260679,0.06133072964847088,20.17073469267378,0.9804039317369461
7524,0.060354866087436676,20.007953562790235,0.060831026583909986,20.087538576516735,0.9808743447065355
7549,0.0634407103061676,20.518463008109357,0.061068706326186654,20.127151245464624,0.9804824978113175
7574,0.05985535308718681,19.924137829164597,0.06145599775016308,20.191539208928543,0.980054995417595
7599,0.05805560201406479,19.619300850456693,0.060243939422070986,19.989369751791276,0.9810244804620742
7624,0.06001849099993706,19.95154867826591,0.06038426332175731,20.012875777935783,0.9806711995601655
7649,0.058011651039123535,19.611799655632822,0.05998234637081623,19.945478681614414,0.9809557753801346
