host_time_s,elapsed_s,frame_number,channel,name,ball_valid,ball_occluded,ball_x_m,ball_y_m,ball_z_m,ball_qx,ball_qy,ball_qz,ball_qw,base_valid,base_x_m,base_y_m,base_z_m,base_qx,base_qy,base_qz,base_qw
1782472964.535612822,3.885461092,22,vicon_state_data,ball,1,0,2.035125719,-0.199712403,0.956050453,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822161834,-0.459707385,0.820732900,0.000000000,0.000000000,-0.041398453,0.999142717
1782472964.594512701,3.944360971,23,vicon_state_data,ball,1,0,2.025532927,-0.202615283,0.951423783,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822164902,-0.459736784,0.820720086,0.000000000,0.000000000,-0.041354571,0.999144534
1782472964.594735146,3.944583416,24,vicon_state_data,ball,1,0,2.016395564,-0.206067953,0.946363097,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822188455,-0.459716182,0.820745309,0.000000000,0.000000000,-0.041185088,0.999151534
1782472964.594851255,3.944699526,25,vicon_state_data,ball,1,0,2.008052078,-0.209421678,0.940722491,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822185889,-0.459746350,0.820766389,0.000000000,0.000000000,-0.041270748,0.999148000
1782472964.594941139,3.944789410,26,vicon_state_data,ball,1,0,1.999018030,-0.212473580,0.935169558,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822177237,-0.459723034,0.820727746,0.000000000,0.000000000,-0.041182174,0.999151654
1782472964.595016718,3.944864988,27,vicon_state_data,ball,1,0,1.989626952,-0.215634500,0.930187014,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822197012,-0.459762386,0.820748456,0.000000000,0.000000000,-0.041322323,0.999145868
1782472964.595088482,3.944936752,28,vicon_state_data,ball,1,0,1.980290607,-0.218675662,0.924872545,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822166753,-0.459732725,0.820721005,0.000000000,0.000000000,-0.041278195,0.999147692
1782472964.595162868,3.945011139,29,vicon_state_data,ball,1,0,1.970910459,-0.221768975,0.919218621,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822207495,-0.459738598,0.820765923,0.000000000,0.000000000,-0.041164664,0.999152376
1782472964.595232964,3.945081234,30,vicon_state_data,ball,1,0,1.961440616,-0.224789325,0.913604001,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822199544,-0.459731154,0.820744757,0.000000000,0.000000000,-0.041052022,0.999157010
1782472964.595307589,3.945155859,31,vicon_state_data,ball,1,0,1.952245465,-0.227822587,0.908155480,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822182139,-0.459757814,0.820724573,0.000000000,0.000000000,-0.041306964,0.999146503
1782472964.595388412,3.945236683,32,vicon_state_data,ball,1,0,1.943330641,-0.231046664,0.902889593,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822187861,-0.459730743,0.820718388,0.000000000,0.000000000,-0.041201357,0.999150864
1782472964.598312855,3.948161125,33,vicon_state_data,ball,1,0,1.872430800,-0.257731208,0.852755364,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822233437,-0.459718073,0.820823854,0.000000000,0.000000000,-0.041207281,0.999150619
1782472964.601190567,3.951038837,34,vicon_state_data,ball,1,0,1.863748980,-0.261274871,0.846604407,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822242236,-0.459710519,0.820839055,0.000000000,0.000000000,-0.041127421,0.999153910
1782472964.604348898,3.954197168,35,vicon_state_data,ball,1,0,1.854915675,-0.264440785,0.839747013,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822235259,-0.459681733,0.820829311,0.000000000,0.000000000,-0.041117960,0.999154299
1782472964.607438564,3.957286835,36,vicon_state_data,ball,1,0,1.845571778,-0.266992781,0.831963465,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822232418,-0.459708983,0.820851430,0.000000000,0.000000000,-0.041159527,0.999152588
1782472964.610468626,3.960316896,37,vicon_state_data,ball,1,0,1.836532099,-0.269996116,0.825071323,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822219787,-0.459699378,0.820834160,0.000000000,0.000000000,-0.041297847,0.999146880
1782472964.613500595,3.963348866,38,vicon_state_data,ball,1,0,1.827277451,-0.273077640,0.818053973,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822232100,-0.459720302,0.820852629,0.000000000,0.000000000,-0.041439831,0.999141001
1782472964.616506338,3.966354609,39,vicon_state_data,ball,1,0,1.817801020,-0.275845715,0.810932473,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822205240,-0.459676598,0.820841145,0.000000000,0.000000000,-0.041343743,0.999144982
1782472964.619443417,3.969291687,40,vicon_state_data,ball,1,0,1.808909144,-0.278949298,0.804046385,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822194815,-0.459733827,0.820807131,0.000000000,0.000000000,-0.041679436,0.999131035
1782472964.681112051,4.030960321,41,vicon_state_data,ball,1,0,1.800331482,-0.281782282,0.797194342,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822183742,-0.459685026,0.820813028,0.000000000,0.000000000,-0.041586057,0.999134926
1782472964.681244135,4.031092405,42,vicon_state_data,ball,1,0,1.791663880,-0.285068617,0.789853383,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822196079,-0.459698921,0.820810793,0.000000000,0.000000000,-0.041587998,0.999134845
1782472964.681397438,4.031245708,43,vicon_state_data,ball,1,0,1.782757906,-0.288321644,0.782248644,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822215674,-0.459689146,0.820842551,0.000000000,0.000000000,-0.041385846,0.999143239
1782472964.681494236,4.031342506,44,vicon_state_data,ball,1,0,1.773304056,-0.291311568,0.774560543,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822215099,-0.459660466,0.820822167,0.000000000,0.000000000,-0.041426731,0.999141545
1782472964.681571245,4.031419516,45,vicon_state_data,ball,1,0,1.763996084,-0.294354273,0.766442856,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822192560,-0.459727719,0.820795265,0.000000000,0.000000000,-0.041659098,0.999131883
1782472964.681646347,4.031494617,46,vicon_state_data,ball,1,0,1.755165970,-0.297472165,0.763102663,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822208588,-0.459684098,0.820793871,0.000000000,0.000000000,-0.041501621,0.999138437
1782472964.681718826,4.031567097,47,vicon_state_data,ball,1,0,1.750093596,-0.300513234,0.768531630,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822197089,-0.459691992,0.820794466,0.000000000,0.000000000,-0.041621742,0.999133440
1782472964.681792259,4.031640530,48,vicon_state_data,ball,1,0,1.742481307,-0.303355644,0.775262235,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822205586,-0.459666060,0.820806759,0.000000000,0.000000000,-0.041506196,0.999138247
1782472964.681865692,4.031713963,49,vicon_state_data,ball,1,0,1.735321383,-0.306123065,0.781580631,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822202935,-0.459663344,0.820789223,0.000000000,0.000000000,-0.041461132,0.999140118
1782472964.681940317,4.031788588,50,vicon_state_data,ball,1,0,1.727801972,-0.308932821,0.788423306,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822203425,-0.459630011,0.820774199,0.000000000,0.000000000,-0.041424274,0.999141646
1782472964.682013750,4.031862020,51,vicon_state_data,ball,1,0,1.665121901,-0.333944933,0.841923685,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822227455,-0.459670912,0.820776834,0.000000000,0.000000000,-0.041334544,0.999145363
1782472964.741519928,4.091368198,52,vicon_state_data,ball,1,0,1.658063410,-0.337007230,0.847538966,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822189375,-0.459685273,0.820720822,0.000000000,0.000000000,-0.041472795,0.999139634
1782472964.741721630,4.091569901,53,vicon_state_data,ball,1,0,1.650686375,-0.339818963,0.853226217,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822209232,-0.459664484,0.820758896,0.000000000,0.000000000,-0.041366191,0.999144053
1782472964.741817236,4.091665506,54,vicon_state_data,ball,1,0,1.643333187,-0.342107856,0.858866686,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822206551,-0.459701001,0.820749701,0.000000000,0.000000000,-0.041357942,0.999144394
1782472964.741900206,4.091748476,55,vicon_state_data,ball,1,0,1.636810932,-0.344599803,0.864619583,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822205947,-0.459694406,0.820730422,0.000000000,0.000000000,-0.041366142,0.999144055
1782472964.741979837,4.091828108,56,vicon_state_data,ball,1,0,1.630175830,-0.347552584,0.869410358,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822195490,-0.459697915,0.820729920,0.000000000,0.000000000,-0.041394320,0.999142888
1782472964.742058754,4.091907024,57,vicon_state_data,ball,1,0,1.621746861,-0.349850309,0.874365224,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822185094,-0.459657711,0.820693826,0.000000000,0.000000000,-0.041244891,0.999149067
1782472964.742136717,4.091984987,58,vicon_state_data,ball,1,0,1.615966368,-0.353175053,0.878491026,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822225293,-0.459681033,0.820748390,0.000000000,0.000000000,-0.041126138,0.999153963
1782472964.742217779,4.092066050,59,vicon_state_data,ball,1,0,1.609415097,-0.356075839,0.882873050,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822220561,-0.459634457,0.820729792,0.000000000,0.000000000,-0.041124770,0.999154019
1782472964.742295027,4.092143297,60,vicon_state_data,ball,1,0,1.602174251,-0.358828464,0.887360203,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822229062,-0.459663506,0.820742893,0.000000000,0.000000000,-0.041105241,0.999154822
1782472964.742371082,4.092219353,61,vicon_state_data,ball,1,0,1.595151737,-0.361614159,0.891392608,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822193762,-0.459665254,0.820714111,0.000000000,0.000000000,-0.041362675,0.999144198
1782472964.742447376,4.092295647,62,vicon_state_data,ball,1,0,1.541033037,-0.384653470,0.922772163,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822201327,-0.459703326,0.820730137,0.000000000,0.000000000,-0.041569889,0.999135599
1782472964.803267956,4.153116226,63,vicon_state_data,ball,1,0,1.534091722,-0.387523123,0.925876649,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822232940,-0.459658742,0.820761624,0.000000000,0.000000000,-0.041394683,0.999142873
1782472964.803462505,4.153310776,64,vicon_state_data,ball,1,0,1.526448825,-0.389703778,0.928396164,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822206332,-0.459669333,0.820745182,0.000000000,0.000000000,-0.041396125,0.999142813
1782472964.803557158,4.153405428,65,vicon_state_data,ball,1,0,1.519578392,-0.392782052,0.931830746,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822214729,-0.459670270,0.820746516,0.000000000,0.000000000,-0.041476481,0.999139481
1782472964.803642273,4.153490543,66,vicon_state_data,ball,1,0,1.512085487,-0.395366200,0.935134910,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822225040,-0.459660809,0.820758597,0.000000000,0.000000000,-0.041411720,0.999142167
1782472964.803723574,4.153571844,67,vicon_state_data,ball,1,0,1.505241250,-0.397716788,0.938548466,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822222052,-0.459673028,0.820749478,0.000000000,0.000000000,-0.041457703,0.999140260
1782472964.803803682,4.153651953,68,vicon_state_data,ball,1,0,1.498914699,-0.400403292,0.941936411,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822207679,-0.459667749,0.820705967,0.000000000,0.000000000,-0.041436614,0.999141135
1782472964.803897619,4.153745890,69,vicon_state_data,ball,1,0,1.491970473,-0.403224083,0.944441483,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822227491,-0.459669154,0.820753499,0.000000000,0.000000000,-0.041510851,0.999138053
1782472964.803977251,4.153825521,70,vicon_state_data,ball,1,0,1.484891768,-0.406216379,0.946526514,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822228395,-0.459684565,0.820753226,0.000000000,0.000000000,-0.041407384,0.999142346
1782472964.806753397,4.156601667,71,vicon_state_data,ball,1,0,1.478299240,-0.409006366,0.948616218,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822223293,-0.459686812,0.820766299,0.000000000,0.000000000,-0.041426313,0.999141562
1782472964.809700489,4.159548759,72,vicon_state_data,ball,1,0,1.471726094,-0.411735611,0.950769262,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822252749,-0.459724250,0.820782209,0.000000000,0.000000000,-0.041514397,0.999137906
1782472964.812639475,4.162487745,73,vicon_state_data,ball,1,0,1.411402793,-0.437474478,0.967626604,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822237650,-0.459691524,0.820796636,0.000000000,0.000000000,-0.041508964,0.999138132
1782472964.815524340,4.165372610,74,vicon_state_data,ball,1,0,1.404739720,-0.440368273,0.968484721,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822245446,-0.459671147,0.820788230,0.000000000,0.000000000,-0.041470895,0.999139712
1782472964.818401098,4.168249369,75,vicon_state_data,ball,1,0,1.398901295,-0.443313963,0.969569108,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822143278,-0.459839254,0.820930656,0.000000000,0.000000000,-0.042212983,0.999108635
1782472964.821285963,4.171134233,76,vicon_state_data,ball,1,0,1.391367225,-0.446091462,0.970336857,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822114699,-0.459664987,0.820733061,0.000000000,0.000000000,-0.043187977,0.999066964
1782472964.824518442,4.174366713,77,vicon_state_data,ball,1,0,1.383818037,-0.448305418,0.970771872,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822242220,-0.459728184,0.820867354,0.000000000,0.000000000,-0.041527287,0.999137370
1782472964.827770710,4.177618980,78,vicon_state_data,ball,1,0,1.376270701,-0.450726134,0.971910199,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822234849,-0.459740610,0.820851759,0.000000000,0.000000000,-0.041625235,0.999133294
1782472964.830941677,4.180789948,79,vicon_state_data,ball,1,0,1.369459146,-0.452947794,0.973189869,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822222622,-0.459747398,0.820822989,0.000000000,0.000000000,-0.041583924,0.999135015
1782472964.834106922,4.183955193,80,vicon_state_data,ball,1,0,1.363408554,-0.455732144,0.974315822,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822229658,-0.459748490,0.820820543,0.000000000,0.000000000,-0.041652393,0.999132163
1782472964.837241650,4.187089920,81,vicon_state_data,ball,1,0,1.356753859,-0.458785475,0.974523831,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822224434,-0.459759978,0.820786252,0.000000000,0.000000000,-0.041739510,0.999128527
1782472964.840357065,4.190205336,82,vicon_state_data,ball,1,0,1.349701187,-0.461742723,0.974563813,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822225520,-0.459729328,0.820775533,0.000000000,0.000000000,-0.041524869,0.999137471
1782472964.843552828,4.193401098,83,vicon_state_data,ball,1,0,1.343172512,-0.464674127,0.974342709,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822215164,-0.459724605,0.820747119,0.000000000,0.000000000,-0.041574551,0.999135405
1782472964.846731663,4.196579933,84,vicon_state_data,ball,1,0,1.336779995,-0.467332767,0.974262519,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822224549,-0.459734439,0.820782794,0.000000000,0.000000000,-0.041560218,0.999136001
1782472964.849949360,4.199797630,85,vicon_state_data,ball,1,0,1.329800573,-0.470029476,0.974263532,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822216452,-0.459667149,0.820740579,0.000000000,0.000000000,-0.041341698,0.999145067
1782472964.853225231,4.203073502,86,vicon_state_data,ball,1,0,1.322954792,-0.472574604,0.973681809,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822235932,-0.459713117,0.820783746,0.000000000,0.000000000,-0.041370039,0.999143893
1782472964.856524944,4.206373215,87,vicon_state_data,ball,1,0,1.316695395,-0.475782393,0.973524798,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822230987,-0.459693355,0.820750626,0.000000000,0.000000000,-0.041205090,0.999150710
1782472964.859759092,4.209607363,88,vicon_state_data,ball,1,0,1.309633806,-0.478331446,0.973470985,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822241247,-0.459691997,0.820754867,0.000000000,0.000000000,-0.041211730,0.999150436
1782472964.863031387,4.212879658,89,vicon_state_data,ball,1,0,1.302977277,-0.480928234,0.973478464,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822261224,-0.459686423,0.820782345,0.000000000,0.000000000,-0.041095876,0.999155208
1782472964.866306543,4.216154814,90,vicon_state_data,ball,1,0,1.297211156,-0.484049145,0.973113040,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822256459,-0.459710584,0.820790699,0.000000000,0.000000000,-0.041233970,0.999149518
1782472964.869614840,4.219463110,91,vicon_state_data,ball,1,0,1.289792109,-0.486401008,0.972748588,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822264436,-0.459651215,0.820793633,0.000000000,0.000000000,-0.040942948,0.999161486
1782472964.872866631,4.222714901,92,vicon_state_data,ball,1,0,1.283704616,-0.489723200,0.972002637,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822282192,-0.459664770,0.820816775,0.000000000,0.000000000,-0.040853959,0.999165129
1782472964.876083136,4.225931406,93,vicon_state_data,ball,1,0,1.277123632,-0.492710914,0.970810259,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822268400,-0.459694848,0.820813184,0.000000000,0.000000000,-0.040990087,0.999159553
1782472964.877247810,4.227096081,94,vicon_state_data,ball,1,0,1.270742270,-0.495627455,0.969364949,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822295779,-0.459637698,0.820822158,0.000000000,0.000000000,-0.040749003,0.999169414
1782472964.879528522,4.229376793,95,vicon_state_data,ball,1,0,1.264322935,-0.498477512,0.967972333,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822268797,-0.459636160,0.820776468,0.000000000,0.000000000,-0.040902102,0.999163159
1782472964.944046021,4.293894291,96,vicon_state_data,ball,1,0,1.257723272,-0.501246337,0.966760053,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822273828,-0.459645261,0.820777326,0.000000000,0.000000000,-0.040989712,0.999159569
1782472964.947500944,4.297349215,97,vicon_state_data,ball,1,0,1.250354722,-0.503184681,0.964971051,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822174807,-0.459594091,0.820635317,0.000000000,0.000000000,-0.042569434,0.999093511
1782472964.950690269,4.300538540,98,vicon_state_data,ball,1,0,1.243099997,-0.505600198,0.964060804,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822167195,-0.459584543,0.820636608,0.000000000,0.000000000,-0.042534744,0.999094988
1782472964.953914642,4.303762913,99,vicon_state_data,ball,1,0,1.236579664,-0.507950757,0.962953197,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822309778,-0.459707475,0.820768493,0.000000000,0.000000000,-0.041066591,0.999156412
1782472964.957090616,4.306938887,100,vicon_state_data,ball,1,0,1.230952409,-0.511007622,0.961502389,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822289195,-0.459669665,0.820753009,0.000000000,0.000000000,-0.040864752,0.999164687
1782472964.960308790,4.310157061,101,vicon_state_data,ball,1,0,1.223566609,-0.513661981,0.959909927,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822301708,-0.459691256,0.820759990,0.000000000,0.000000000,-0.041040013,0.999157504
1782472964.962195396,4.312043667,102,vicon_state_data,ball,1,0,1.216677977,-0.516539210,0.957709524,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822281001,-0.459697655,0.820753646,0.000000000,0.000000000,-0.041064382,0.999156503
1782472964.963444471,4.313292742,103,vicon_state_data,ball,1,0,1.210448692,-0.519566702,0.955266044,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822284528,-0.459716178,0.820753585,0.000000000,0.000000000,-0.041064234,0.999156509
1782472964.964649200,4.314497471,104,vicon_state_data,ball,1,0,1.204315877,-0.522397700,0.953024566,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822147145,-0.459670005,0.820597849,0.000000000,0.000000000,-0.042983707,0.999075773
1782472964.965874910,4.315723181,105,vicon_state_data,ball,1,0,1.198105954,-0.525252483,0.951155368,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822177188,-0.459874329,0.820834823,0.000000000,0.000000000,-0.042049617,0.999115524
1782472964.967094421,4.316942692,106,vicon_state_data,ball,1,0,1.134325137,-0.553368115,0.922841149,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822194626,-0.459930877,0.820901294,0.000000000,0.000000000,-0.042001070,0.999117566
1782472964.969395638,4.319243908,107,vicon_state_data,ball,1,0,1.127309564,-0.555962755,0.919268047,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822251788,-0.459799789,0.820807420,0.000000000,0.000000000,-0.041413956,0.999142074
1782472964.971823692,4.321671963,108,vicon_state_data,ball,1,0,1.119889335,-0.557674015,0.915338179,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822150574,-0.459718786,0.820729342,0.000000000,0.000000000,-0.043289599,0.999062566
1782472964.974653244,4.324501514,109,vicon_state_data,ball,1,0,1.112913147,-0.559989357,0.912179744,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822237338,-0.459817636,0.820775381,0.000000000,0.000000000,-0.041647502,0.999132366
1782472964.977810144,4.327658415,110,vicon_state_data,ball,1,0,1.107569385,-0.563126942,0.908977535,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822220650,-0.459833838,0.820766593,0.000000000,0.000000000,-0.041702560,0.999130070
1782472964.980966568,4.330814838,111,vicon_state_data,ball,1,0,1.101022264,-0.565558277,0.905481393,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822223736,-0.459821150,0.820773199,0.000000000,0.000000000,-0.041627028,0.999133220
