host_time_s,elapsed_s,frame_number,channel,name,ball_valid,ball_occluded,ball_x_m,ball_y_m,ball_z_m,ball_qx,ball_qy,ball_qz,ball_qw,base_valid,base_x_m,base_y_m,base_z_m,base_qx,base_qy,base_qz,base_qw,clean_segment_id
1782463460.889890671,3.054587841,903,vicon_state_data,ball,1,0,2.999309530,-0.165474480,0.882322584,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.867393041,-0.386674256,0.820194457,0.000000000,0.000000000,0.000780048,0.999999696,1
1782463460.893548250,3.058245420,904,vicon_state_data,ball,1,0,2.997996208,-0.165125537,0.882130412,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.867020760,-0.386944690,0.819787347,0.000000000,0.000000000,-0.002202629,0.999997574,1
1782463460.896640301,3.061337471,905,vicon_state_data,ball,1,0,2.996655558,-0.164026392,0.882590265,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.867135663,-0.386771600,0.819876457,0.000000000,0.000000000,-0.001236341,0.999999236,1
1782463460.899966955,3.064664125,906,vicon_state_data,ball,1,0,2.995405110,-0.164317056,0.881992157,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.867111342,-0.386791239,0.819852695,0.000000000,0.000000000,-0.001587526,0.999998740,1
1782463460.903448820,3.068145990,907,vicon_state_data,ball,1,0,2.994090274,-0.163329558,0.882479420,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.867457480,-0.386384220,0.819995004,0.000000000,0.000000000,0.001693767,0.999998566,1
1782463460.906644821,3.071341991,908,vicon_state_data,ball,1,0,2.992697443,-0.161994392,0.883151136,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.867649086,-0.386196003,0.820139638,0.000000000,0.000000000,0.002924343,0.999995724,1
1782463460.910048246,3.074745417,909,vicon_state_data,ball,1,0,2.991357863,-0.161173591,0.883422374,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.867705766,-0.386142906,0.820205748,0.000000000,0.000000000,0.003364434,0.999994340,1
1782463460.913722515,3.078419685,910,vicon_state_data,ball,1,0,2.989975507,-0.160182489,0.883837826,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.867731843,-0.386112686,0.820210208,0.000000000,0.000000000,0.003346865,0.999994399,1
1782463460.916637659,3.081334829,911,vicon_state_data,ball,1,0,2.988664346,-0.159359176,0.884306953,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.867772518,-0.386108274,0.820241415,0.000000000,0.000000000,0.003395012,0.999994237,1
1782463460.919962645,3.084659815,912,vicon_state_data,ball,1,0,2.987328860,-0.158703563,0.884527272,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.867776632,-0.386075341,0.820248950,0.000000000,0.000000000,0.003341820,0.999994416,1
