host_time_s,elapsed_s,frame_number,channel,name,ball_valid,ball_occluded,ball_x_m,ball_y_m,ball_z_m,ball_qx,ball_qy,ball_qz,ball_qw,base_valid,base_x_m,base_y_m,base_z_m,base_qx,base_qy,base_qz,base_qw,clean_segment_id
1782463472.533693552,14.698390722,4173,vicon_state_data,ball,1,0,2.392169951,-0.015636726,0.872719359,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862488139,-0.383736689,0.819880646,0.000000000,0.000000000,-0.002912609,0.999995758,5
1782463472.537134171,14.701831341,4174,vicon_state_data,ball,1,0,2.381163349,-0.015821980,0.864240290,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862153066,-0.384215362,0.819516178,0.000000000,0.000000000,-0.007094772,0.999974832,5
1782463472.540317535,14.705014706,4175,vicon_state_data,ball,1,0,2.370359950,-0.015835508,0.855169131,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862033303,-0.384219314,0.819362407,0.000000000,0.000000000,-0.007776581,0.999969762,5
1782463472.543326139,14.708023310,4176,vicon_state_data,ball,1,0,2.359712724,-0.016419088,0.845849348,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862134273,-0.384356299,0.819472038,0.000000000,0.000000000,-0.007549109,0.999971505,5
1782463472.546734333,14.711431503,4177,vicon_state_data,ball,1,0,2.349312093,-0.016648424,0.836525895,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862507451,-0.383999532,0.819877593,0.000000000,0.000000000,-0.003350022,0.999994389,5
1782463472.549896717,14.714593887,4178,vicon_state_data,ball,1,0,2.338943682,-0.016524853,0.826684776,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862197002,-0.384415760,0.819492345,0.000000000,0.000000000,-0.007295744,0.999973386,5
1782463472.553406000,14.718103170,4179,vicon_state_data,ball,1,0,2.328008697,-0.016378614,0.817618784,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862199274,-0.384435762,0.819520742,0.000000000,0.000000000,-0.007505090,0.999971836,5
1782463472.556692123,14.721389294,4180,vicon_state_data,ball,1,0,2.317255484,-0.016613172,0.808114719,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862756078,-0.383957943,0.820076006,0.000000000,0.000000000,-0.002212894,0.999997552,5
1782463472.560008764,14.724705935,4181,vicon_state_data,ball,1,0,2.306455524,-0.016787505,0.798545400,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862595984,-0.384282113,0.819883383,0.000000000,0.000000000,-0.004375865,0.999990426,5
1782463472.563625813,14.728322983,4182,vicon_state_data,ball,1,0,2.295781188,-0.016853221,0.789070678,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862618349,-0.384149231,0.819947494,0.000000000,0.000000000,-0.003308484,0.999994527,5
1782463472.566665173,14.731362343,4183,vicon_state_data,ball,1,0,2.285064093,-0.016974802,0.779251920,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862299889,-0.384588285,0.819562157,0.000000000,0.000000000,-0.007029589,0.999975292,5
1782463472.570139408,14.734836578,4184,vicon_state_data,ball,1,0,2.274419357,-0.017257969,0.770029704,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862184790,-0.384982125,0.819591868,0.000000000,0.000000000,-0.008237062,0.999966075,5
1782463472.573312998,14.738010168,4185,vicon_state_data,ball,1,0,2.264156642,-0.017175119,0.760238950,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862587544,-0.384468011,0.819842670,0.000000000,0.000000000,-0.005101210,0.999986989,5
1782463472.576611042,14.741308212,4186,vicon_state_data,ball,1,0,2.254578290,-0.017300502,0.758365877,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862238635,-0.385140145,0.819588256,0.000000000,0.000000000,-0.008230615,0.999966128,5
1782463472.579949141,14.744646311,4187,vicon_state_data,ball,1,0,2.245616618,-0.016615898,0.767073881,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862806071,-0.384281135,0.820008092,0.000000000,0.000000000,-0.002666912,0.999996444,5
1782463472.583241701,14.747938871,4188,vicon_state_data,ball,1,0,2.236719217,-0.016540156,0.775617198,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862769021,-0.384690814,0.820025242,0.000000000,0.000000000,-0.003102698,0.999995187,5
1782463472.587215900,14.751913071,4189,vicon_state_data,ball,1,0,2.227879697,-0.016585600,0.784202988,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862737560,-0.384686231,0.819977306,0.000000000,0.000000000,-0.003423149,0.999994141,5
1782463472.590115547,14.754812717,4190,vicon_state_data,ball,1,0,2.219058180,-0.016676530,0.792721057,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862604257,-0.385032182,0.819930873,0.000000000,0.000000000,-0.005815812,0.999983088,5
1782463472.593342066,14.758039236,4191,vicon_state_data,ball,1,0,2.210137631,-0.016741861,0.801305458,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862649259,-0.385130538,0.819946255,0.000000000,0.000000000,-0.005540009,0.999984654,5
1782463472.596690893,14.761388063,4192,vicon_state_data,ball,1,0,2.201199193,-0.016722718,0.809858067,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862541391,-0.384972827,0.819726220,0.000000000,0.000000000,-0.004580969,0.999989507,5
1782463472.600058079,14.764755249,4193,vicon_state_data,ball,1,0,2.192278355,-0.016826826,0.817857384,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862508562,-0.385008872,0.819686213,0.000000000,0.000000000,-0.005023983,0.999987380,5
1782463472.603969097,14.768666267,4194,vicon_state_data,ball,1,0,2.183570557,-0.016753518,0.825997025,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862399196,-0.385376806,0.819751460,0.000000000,0.000000000,-0.006994481,0.999975538,5
1782463472.606770039,14.771467209,4195,vicon_state_data,ball,1,0,2.174946017,-0.016914087,0.834124995,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862363294,-0.385409620,0.819771885,0.000000000,0.000000000,-0.007321160,0.999973200,5
