host_time_s,elapsed_s,frame_number,channel,name,ball_valid,ball_occluded,ball_x_m,ball_y_m,ball_z_m,ball_qx,ball_qy,ball_qz,ball_qw,base_valid,base_x_m,base_y_m,base_z_m,base_qx,base_qy,base_qz,base_qw,clean_segment_id
1782463486.316688299,28.481385469,8084,vicon_state_data,ball,1,0,3.038635101,-0.251905662,0.719560468,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864885678,-0.386249812,0.820254537,0.000000000,0.000000000,0.004432457,0.999990177,9
1782463486.319946527,28.484643698,8085,vicon_state_data,ball,1,0,3.038625059,-0.250249428,0.724316907,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864886963,-0.386194861,0.820281326,0.000000000,0.000000000,0.004600241,0.999989419,9
1782463486.323278427,28.487975597,8086,vicon_state_data,ball,1,0,3.038528859,-0.248243641,0.729271091,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864847998,-0.386179393,0.820233682,0.000000000,0.000000000,0.004371769,0.999990444,9
1782463486.326610088,28.491307259,8087,vicon_state_data,ball,1,0,3.038465842,-0.246501547,0.733924826,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864859156,-0.386107098,0.820243605,0.000000000,0.000000000,0.004497641,0.999989886,9
1782463486.330220699,28.494917870,8088,vicon_state_data,ball,1,0,3.038310250,-0.244687266,0.738533697,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864822524,-0.386073954,0.820211085,0.000000000,0.000000000,0.004370671,0.999990449,9
1782463486.333406687,28.498103857,8089,vicon_state_data,ball,1,0,3.038185974,-0.242921286,0.743095987,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864801000,-0.386011138,0.820191354,0.000000000,0.000000000,0.004382541,0.999990397,9
1782463486.336865425,28.501562595,8090,vicon_state_data,ball,1,0,3.037980646,-0.241185563,0.747528428,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864779169,-0.385970262,0.820186179,0.000000000,0.000000000,0.004332272,0.999990616,9
1782463486.340033531,28.504730701,8091,vicon_state_data,ball,1,0,3.037741720,-0.239285920,0.752015926,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864707056,-0.385960262,0.820100424,0.000000000,0.000000000,0.003977895,0.999992088,9
1782463486.343475819,28.508172989,8092,vicon_state_data,ball,1,0,3.037505032,-0.237579105,0.756275603,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864640377,-0.385931755,0.820033396,0.000000000,0.000000000,0.003617833,0.999993456,9
1782463486.346840620,28.511537790,8093,vicon_state_data,ball,1,0,3.037252508,-0.235504302,0.760734276,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.864597444,-0.385916099,0.819989792,0.000000000,0.000000000,0.003186057,0.999994925,9
