host_time_s,elapsed_s,frame_number,channel,name,ball_valid,ball_occluded,ball_x_m,ball_y_m,ball_z_m,ball_qx,ball_qy,ball_qz,ball_qw,base_valid,base_x_m,base_y_m,base_z_m,base_qx,base_qy,base_qz,base_qw,clean_segment_id
1782463493.990190506,36.154887676,10386,vicon_state_data,ball,1,0,-0.158393673,0.180317504,1.198582839,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863324000,-0.385308555,0.820258111,0.000000000,0.000000000,0.001459706,0.999998935,12
1782463493.993405104,36.158102274,10387,vicon_state_data,ball,1,0,-0.158061224,0.180935225,1.199527953,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863345554,-0.385193376,0.820246598,0.000000000,0.000000000,0.001685153,0.999998580,12
1782463493.996746778,36.161443949,10388,vicon_state_data,ball,1,0,-0.153239070,0.168984577,1.211052922,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863278451,-0.385091838,0.819955648,0.000000000,0.000000000,0.001539061,0.999998816,12
1782463493.999997616,36.164694786,10389,vicon_state_data,ball,1,0,-0.152787252,0.169235442,1.212479315,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863336076,-0.385150105,0.820283341,0.000000000,0.000000000,0.001650614,0.999998638,12
1782463494.003688097,36.168385267,10390,vicon_state_data,ball,1,0,-0.152449109,0.169669035,1.213723298,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863320508,-0.385116928,0.820298018,0.000000000,0.000000000,0.001592851,0.999998731,12
1782463494.006863117,36.171560287,10391,vicon_state_data,ball,1,0,-0.152095070,0.170017322,1.215072825,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863235498,-0.384976295,0.819949856,0.000000000,0.000000000,0.001388479,0.999999036,12
1782463494.010275841,36.174973011,10392,vicon_state_data,ball,1,0,-0.151797617,0.170416712,1.216483954,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863216352,-0.384943370,0.819937581,0.000000000,0.000000000,0.001336582,0.999999107,12
1782463494.013541222,36.178238392,10393,vicon_state_data,ball,1,0,-0.152590739,0.172092580,1.217738087,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863379943,-0.384824083,0.820301974,0.000000000,0.000000000,0.002680377,0.999996408,12
1782463494.016723394,36.181420565,10394,vicon_state_data,ball,1,0,-0.152521672,0.172653164,1.218932481,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863292760,-0.384882961,0.820319211,0.000000000,0.000000000,0.002106350,0.999997782,12
1782463494.020311594,36.185008764,10395,vicon_state_data,ball,1,0,-0.152525813,0.173313182,1.220067356,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863277317,-0.384463609,0.820189349,0.000000000,0.000000000,0.001569392,0.999998769,12
1782463494.023390532,36.188087702,10396,vicon_state_data,ball,1,0,-0.152504415,0.173940005,1.221279272,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862947858,-0.385102006,0.820117252,0.000000000,0.000000000,-0.001334909,0.999999109,12
1782463494.026749611,36.191446781,10397,vicon_state_data,ball,1,0,-0.152477559,0.174444524,1.222555994,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863030731,-0.384811278,0.819944489,0.000000000,0.000000000,0.000040035,0.999999999,12
1782463494.030069351,36.194766521,10398,vicon_state_data,ball,1,0,-0.152471949,0.174975687,1.223899278,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862958007,-0.384957823,0.820140787,0.000000000,0.000000000,-0.001032706,0.999999467,12
1782463494.033668280,36.198365450,10399,vicon_state_data,ball,1,0,-0.151252834,0.173653829,1.226236545,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863302291,-0.384160834,0.820177951,0.000000000,0.000000000,0.002264185,0.999997437,12
1782463494.036717892,36.201415062,10400,vicon_state_data,ball,1,0,-0.151270005,0.174135035,1.227774946,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862915515,-0.384818803,0.820125421,0.000000000,0.000000000,-0.000967316,0.999999532,12
1782463494.040519238,36.205216408,10401,vicon_state_data,ball,1,0,-0.151393022,0.174484530,1.229254092,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863292114,-0.384065664,0.820219715,0.000000000,0.000000000,0.002063022,0.999997872,12
1782463494.043355703,36.208052874,10402,vicon_state_data,ball,1,0,-0.151569750,0.174835681,1.230670875,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863284504,-0.384064794,0.820222182,0.000000000,0.000000000,0.002277798,0.999997406,12
1782463494.046735048,36.211432219,10403,vicon_state_data,ball,1,0,-0.151678640,0.175161732,1.232130866,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863221264,-0.384179047,0.820282740,0.000000000,0.000000000,0.001405424,0.999999012,12
1782463494.050237417,36.214934587,10404,vicon_state_data,ball,1,0,-0.151801393,0.175470159,1.233700774,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863215844,-0.384115484,0.820256567,0.000000000,0.000000000,0.001399558,0.999999021,12
1782463494.053832769,36.218529940,10405,vicon_state_data,ball,1,0,-0.152032536,0.175781194,1.235202739,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863174327,-0.384369929,0.820453979,0.000000000,0.000000000,0.000000000,1.000000000,12
1782463494.056703806,36.221400976,10406,vicon_state_data,ball,1,0,-0.152270160,0.176026439,1.236667433,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863174327,-0.384369929,0.820453979,0.000000000,0.000000000,0.000000000,1.000000000,12
1782463494.059884310,36.224581480,10407,vicon_state_data,ball,1,0,-0.152555683,0.176218626,1.238234288,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863174327,-0.384369929,0.820453979,0.000000000,0.000000000,0.000000000,1.000000000,12
1782463494.063246965,36.227944136,10408,vicon_state_data,ball,1,0,-0.152884417,0.176424560,1.239781828,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863174327,-0.384369929,0.820453979,0.000000000,0.000000000,0.000000000,1.000000000,12
1782463494.066595554,36.231292725,10409,vicon_state_data,ball,1,0,-0.153109830,0.176658428,1.241343226,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863174327,-0.384369929,0.820453979,0.000000000,0.000000000,0.000000000,1.000000000,12
1782463494.070103407,36.234800577,10410,vicon_state_data,ball,1,0,-0.153334026,0.176861561,1.242895971,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863042032,-0.383885466,0.820112679,0.000000000,0.000000000,0.000852720,0.999999636,12
1782463494.073419333,36.238116503,10411,vicon_state_data,ball,1,0,-0.153726690,0.176869938,1.244485270,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863175679,-0.383644156,0.820161544,0.000000000,0.000000000,0.002086371,0.999997824,12
1782463494.076687098,36.241384268,10412,vicon_state_data,ball,1,0,-0.154435576,0.176724987,1.246078011,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863123007,-0.383569318,0.820138451,0.000000000,0.000000000,0.001664622,0.999998615,12
1782463494.080064297,36.244761467,10413,vicon_state_data,ball,1,0,-0.154746865,0.177487081,1.247363003,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863072498,-0.383668180,0.820149876,0.000000000,0.000000000,0.000959701,0.999999539,12
1782463494.083682775,36.248379946,10414,vicon_state_data,ball,1,0,-0.155262441,0.177112509,1.249086713,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863095876,-0.383475237,0.820083428,0.000000000,0.000000000,0.001822134,0.999998340,12
1782463494.086807966,36.251505136,10415,vicon_state_data,ball,1,0,-0.155692961,0.178043900,1.250479538,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863034179,-0.383558430,0.820109302,0.000000000,0.000000000,0.000867102,0.999999624,12
1782463494.090059757,36.254756927,10416,vicon_state_data,ball,1,0,-0.156162597,0.178009853,1.252094320,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862953304,-0.383516415,0.820012152,0.000000000,0.000000000,0.000562292,0.999999842,12
1782463494.093374491,36.258071661,10417,vicon_state_data,ball,1,0,-0.157348488,0.179525239,1.252976946,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.863020205,-0.383543020,0.820106520,0.000000000,0.000000000,0.000284194,0.999999960,12
1782463494.096693039,36.261390209,10418,vicon_state_data,ball,1,0,-0.157005615,0.178851818,1.253237902,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862985485,-0.383469890,0.820070641,0.000000000,0.000000000,0.000232974,0.999999973,12
1782463494.100020409,36.264717579,10419,vicon_state_data,ball,1,0,-0.157912850,0.178064285,1.256150247,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.862949652,-0.383671247,0.820221799,0.000000000,0.000000000,0.000058504,0.999999998,12
