host_time_s,elapsed_s,frame_number,channel,name,ball_valid,ball_occluded,ball_x_m,ball_y_m,ball_z_m,ball_qx,ball_qy,ball_qz,ball_qw,base_valid,base_x_m,base_y_m,base_z_m,base_qx,base_qy,base_qz,base_qw
1782480247.037386417,26.272493601,39,vicon_state_data,ball,1,0,2.792838443,-0.101619606,1.105159617,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822342067,-0.460109960,0.820704262,0.000000000,0.000000000,-0.034292140,0.999411852
1782480247.039040804,26.274147987,40,vicon_state_data,ball,1,0,2.793053391,-0.101075702,1.105853874,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822348588,-0.460125563,0.820713501,0.000000000,0.000000000,-0.034299766,0.999411590
1782480247.040672302,26.275779486,41,vicon_state_data,ball,1,0,2.793226237,-0.100541192,1.106522430,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822346282,-0.460107464,0.820713091,0.000000000,0.000000000,-0.034342214,0.999410132
1782480247.042303801,26.277410984,42,vicon_state_data,ball,1,0,2.793424099,-0.100090619,1.107109478,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822345391,-0.460105793,0.820699862,0.000000000,0.000000000,-0.034257629,0.999413035
1782480247.043961287,26.279068470,43,vicon_state_data,ball,1,0,2.793572429,-0.099589807,1.107724074,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822335432,-0.460055689,0.820732127,0.000000000,0.000000000,-0.033886920,0.999425673
1782480247.045596838,26.280704021,44,vicon_state_data,ball,1,0,2.793729523,-0.099063414,1.108328025,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822352802,-0.460139332,0.820693399,0.000000000,0.000000000,-0.034217265,0.999414418
1782480247.047277451,26.282384634,45,vicon_state_data,ball,1,0,2.793876225,-0.098598913,1.108863956,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822348960,-0.460100530,0.820744372,0.000000000,0.000000000,-0.033879901,0.999425911
1782480247.048935413,26.284042597,46,vicon_state_data,ball,1,0,2.794015024,-0.098119642,1.109419070,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822351956,-0.460155757,0.820707232,0.000000000,0.000000000,-0.034150201,0.999416712
1782480247.050590754,26.285697937,47,vicon_state_data,ball,1,0,2.794137751,-0.097578474,1.109990524,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822351624,-0.460155684,0.820699771,0.000000000,0.000000000,-0.034171949,0.999415968
1782480247.119420767,26.354527950,48,vicon_state_data,ball,1,0,2.794266127,-0.097026901,1.110589718,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822348536,-0.460090938,0.820744400,0.000000000,0.000000000,-0.033852666,0.999426834
1782480247.121197939,26.356305122,49,vicon_state_data,ball,1,0,2.794409646,-0.096517408,1.111103709,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822360086,-0.460135141,0.820668168,0.000000000,0.000000000,-0.034178121,0.999415757
1782480247.122852564,26.357959747,50,vicon_state_data,ball,1,0,2.794550018,-0.095958620,1.111658902,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822364319,-0.460133351,0.820677576,0.000000000,0.000000000,-0.034133983,0.999417266
1782480247.124544144,26.359651327,51,vicon_state_data,ball,1,0,2.794707219,-0.095436676,1.112238460,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822351061,-0.460105450,0.820677258,0.000000000,0.000000000,-0.034180859,0.999415664
1782480247.126183748,26.361290932,52,vicon_state_data,ball,1,0,2.794876995,-0.094866981,1.112813456,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822359518,-0.460085745,0.820749403,0.000000000,0.000000000,-0.033735596,0.999430793
1782480247.127835989,26.362943172,53,vicon_state_data,ball,1,0,2.795058119,-0.094243303,1.113473212,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822360154,-0.460046617,0.820758328,0.000000000,0.000000000,-0.033728099,0.999431046
1782480247.129490852,26.364598036,54,vicon_state_data,ball,1,0,2.795243298,-0.093625240,1.114121284,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822366037,-0.460065442,0.820741090,0.000000000,0.000000000,-0.033697531,0.999432077
1782480247.131128788,26.366235971,55,vicon_state_data,ball,1,0,2.795599270,-0.092359508,1.115504210,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822358956,-0.460096978,0.820710516,0.000000000,0.000000000,-0.034067833,0.999419523
1782480247.132766724,26.367873907,56,vicon_state_data,ball,1,0,2.795781750,-0.091694493,1.116243369,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822348973,-0.460106399,0.820691993,0.000000000,0.000000000,-0.034173919,0.999415901
1782480247.134407759,26.369514942,57,vicon_state_data,ball,1,0,2.797888922,-0.083219641,1.124149084,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822328807,-0.460138075,0.820728395,0.000000000,0.000000000,-0.034177068,0.999415793
1782480247.136030436,26.371137619,58,vicon_state_data,ball,1,0,2.798137976,-0.082568631,1.124766955,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822324759,-0.460144659,0.820744600,0.000000000,0.000000000,-0.034183379,0.999415578
1782480247.137658119,26.372765303,59,vicon_state_data,ball,1,0,2.798440836,-0.081806216,1.125403743,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822328827,-0.460137860,0.820738618,0.000000000,0.000000000,-0.034145043,0.999416888
1782480247.139281750,26.374388933,60,vicon_state_data,ball,1,0,2.798720604,-0.081037026,1.126052012,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822325111,-0.460150754,0.820742923,0.000000000,0.000000000,-0.034187172,0.999415448
1782480247.140912056,26.376019239,61,vicon_state_data,ball,1,0,2.798998429,-0.080366192,1.126583648,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822327761,-0.460103350,0.820788841,0.000000000,0.000000000,-0.033804886,0.999428451
1782480247.142527580,26.377634764,62,vicon_state_data,ball,1,0,2.799251562,-0.079677703,1.127141382,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822331557,-0.460158427,0.820728104,0.000000000,0.000000000,-0.034032948,0.999420711
1782480247.144180059,26.379287243,63,vicon_state_data,ball,1,0,2.799485335,-0.078965590,1.127704309,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822314855,-0.460069936,0.820752395,0.000000000,0.000000000,-0.033767291,0.999429722
1782480247.145824671,26.380931854,64,vicon_state_data,ball,1,0,2.799746040,-0.078149598,1.128338667,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822328028,-0.460144357,0.820702684,0.000000000,0.000000000,-0.034020470,0.999421136
1782480247.147446156,26.382553339,65,vicon_state_data,ball,1,0,2.799978827,-0.077405055,1.128929029,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822318532,-0.460138523,0.820738600,0.000000000,0.000000000,-0.033923440,0.999424434
1782480247.217016220,26.452123404,66,vicon_state_data,ball,1,0,2.800203615,-0.076755871,1.129464895,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822312504,-0.460122026,0.820746498,0.000000000,0.000000000,-0.034039786,0.999420479
1782480247.218782902,26.453890085,67,vicon_state_data,ball,1,0,2.800452293,-0.076084762,1.130020558,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822324474,-0.460139014,0.820732639,0.000000000,0.000000000,-0.033984135,0.999422372
1782480247.220441341,26.455548525,68,vicon_state_data,ball,1,0,2.800698562,-0.075255016,1.130641579,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822299447,-0.460064807,0.820778123,0.000000000,0.000000000,-0.033723372,0.999431205
1782480247.222076654,26.457183838,69,vicon_state_data,ball,1,0,2.800951002,-0.074584370,1.131174781,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822306199,-0.460087368,0.820823212,0.000000000,0.000000000,-0.033583597,0.999435912
1782480247.223740101,26.458847284,70,vicon_state_data,ball,1,0,2.801237941,-0.073929540,1.131710860,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822301089,-0.460090847,0.820785687,0.000000000,0.000000000,-0.033720712,0.999431295
1782480247.225439548,26.460546732,71,vicon_state_data,ball,1,0,2.801508100,-0.073226992,1.132227925,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822314268,-0.460178914,0.820738542,0.000000000,0.000000000,-0.034102900,0.999418327
1782480247.227134466,26.462241650,72,vicon_state_data,ball,1,0,2.801816185,-0.072431596,1.132790007,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822304968,-0.460154695,0.820753298,0.000000000,0.000000000,-0.033961665,0.999423136
1782480247.228779793,26.463886976,73,vicon_state_data,ball,1,0,2.802104730,-0.071698500,1.133279714,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822308470,-0.460171588,0.820755896,0.000000000,0.000000000,-0.034037036,0.999420572
1782480247.230418205,26.465525389,74,vicon_state_data,ball,1,0,2.802405614,-0.071066616,1.133738860,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822307691,-0.460107896,0.820816835,0.000000000,0.000000000,-0.033677499,0.999432752
1782480247.232041359,26.467148542,75,vicon_state_data,ball,1,0,2.802715057,-0.070367803,1.134170983,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822309666,-0.460127846,0.820805472,0.000000000,0.000000000,-0.033697765,0.999432069
1782480247.697925568,26.933032751,76,vicon_state_data,ball,1,0,2.818700732,-0.009266736,1.123834686,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822149077,-0.460354202,0.820768607,0.000000000,0.000000000,-0.033448679,0.999440436
1782480247.698042631,26.933149815,77,vicon_state_data,ball,1,0,2.817477657,-0.008664534,1.122891195,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822151569,-0.460321898,0.820829798,0.000000000,0.000000000,-0.032978644,0.999456057
1782480247.698102951,26.933210135,78,vicon_state_data,ball,1,0,2.816340612,-0.008517671,1.121606680,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822138360,-0.460297423,0.820828957,0.000000000,0.000000000,-0.032960868,0.999456643
1782480247.698237658,26.933344841,79,vicon_state_data,ball,1,0,2.814935932,-0.006771010,1.121095005,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822154902,-0.460343918,0.820853021,0.000000000,0.000000000,-0.032942995,0.999457232
1782480247.698317528,26.933424711,80,vicon_state_data,ball,1,0,2.813753020,-0.006586228,1.119672049,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822152138,-0.460404624,0.820770896,0.000000000,0.000000000,-0.033338946,0.999444103
1782480247.698388577,26.933495760,81,vicon_state_data,ball,1,0,2.812551516,-0.006168442,1.118211752,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822138120,-0.460396339,0.820755755,0.000000000,0.000000000,-0.033357186,0.999443494
1782480247.698458672,26.933565855,82,vicon_state_data,ball,1,0,2.811366836,-0.005948756,1.116559210,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822140613,-0.460382887,0.820747577,0.000000000,0.000000000,-0.033306968,0.999445169
1782480247.698528051,26.933635235,83,vicon_state_data,ball,1,0,2.810164093,-0.005728692,1.114841663,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822133562,-0.460394939,0.820758091,0.000000000,0.000000000,-0.033373017,0.999442966
1782480247.698597193,26.933704376,84,vicon_state_data,ball,1,0,2.808958321,-0.005325492,1.113051221,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822135614,-0.460354104,0.820808552,0.000000000,0.000000000,-0.032996004,0.999455484
1782480247.698667526,26.933774710,85,vicon_state_data,ball,1,0,2.807756430,-0.005079447,1.111140395,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822131327,-0.460334224,0.820804639,0.000000000,0.000000000,-0.033028170,0.999454421
1782480247.765247822,27.000355005,86,vicon_state_data,ball,1,0,2.719568955,0.000981162,1.139400464,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822103699,-0.460373005,0.820723152,0.000000000,0.000000000,-0.033504826,0.999438556
1782480247.765433788,27.000540972,87,vicon_state_data,ball,1,0,2.705935284,0.001337348,1.145767237,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822097043,-0.460413592,0.820752426,0.000000000,0.000000000,-0.033616498,0.999434806
1782480247.765520334,27.000627518,88,vicon_state_data,ball,1,0,2.691851486,0.003506230,1.152346141,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822109681,-0.460457880,0.820744846,0.000000000,0.000000000,-0.033609054,0.999435056
1782480247.765596151,27.000703335,89,vicon_state_data,ball,1,0,2.677773539,0.004413904,1.158683460,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822106308,-0.460412226,0.820695284,0.000000000,0.000000000,-0.033595778,0.999435503
1782480247.765667915,27.000775099,90,vicon_state_data,ball,1,0,2.663430984,0.004635361,1.164950192,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822112042,-0.460362900,0.820751710,0.000000000,0.000000000,-0.033055867,0.999453505
1782480247.765739918,27.000847101,91,vicon_state_data,ball,1,0,2.649387933,0.004405355,1.171011027,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822115195,-0.460373094,0.820752041,0.000000000,0.000000000,-0.033076406,0.999452826
1782480247.765809059,27.000916243,92,vicon_state_data,ball,1,0,2.634507694,0.004510073,1.177380036,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822123583,-0.460364561,0.820743470,0.000000000,0.000000000,-0.033003407,0.999455239
1782480247.765878677,27.000985861,93,vicon_state_data,ball,1,0,2.620907043,0.005837165,1.183256122,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822124090,-0.460377523,0.820743409,0.000000000,0.000000000,-0.033066467,0.999453155
1782480247.765947819,27.001055002,94,vicon_state_data,ball,1,0,2.607123391,0.006931492,1.188760247,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822123951,-0.460355579,0.820746805,0.000000000,0.000000000,-0.032985525,0.999455830
1782480247.766020060,27.001127243,95,vicon_state_data,ball,1,0,2.593276173,0.007642958,1.193866138,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822109396,-0.460400574,0.820690000,0.000000000,0.000000000,-0.033318441,0.999444787
1782480247.833147049,27.068254232,96,vicon_state_data,ball,1,0,2.441288683,0.012299164,1.246086455,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822070927,-0.460318314,0.820809688,0.000000000,0.000000000,-0.033190549,0.999449042
1782480247.833371162,27.068478346,97,vicon_state_data,ball,1,0,2.427576830,0.012843964,1.250175561,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822065121,-0.460388571,0.820709291,0.000000000,0.000000000,-0.033227829,0.999447803
1782480247.833477259,27.068584442,98,vicon_state_data,ball,1,0,2.413899540,0.013332737,1.254166142,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822082616,-0.460392547,0.820742024,0.000000000,0.000000000,-0.033587062,0.999435795
1782480247.833556414,27.068663597,99,vicon_state_data,ball,1,0,2.400303558,0.013719290,1.258022190,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822073881,-0.460342755,0.820778774,0.000000000,0.000000000,-0.033301555,0.999445349
1782480247.833630800,27.068737984,100,vicon_state_data,ball,1,0,2.386781387,0.014228962,1.261723852,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822068894,-0.460332267,0.820781170,0.000000000,0.000000000,-0.033244243,0.999447257
1782480247.833705187,27.068812370,101,vicon_state_data,ball,1,0,2.373167642,0.014806953,1.265329927,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822079084,-0.460387396,0.820737973,0.000000000,0.000000000,-0.033528868,0.999437749
1782480247.833778143,27.068885326,102,vicon_state_data,ball,1,0,2.359693381,0.015494733,1.268718963,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822080173,-0.460401911,0.820735479,0.000000000,0.000000000,-0.033518354,0.999438102
1782480247.833870411,27.068977594,103,vicon_state_data,ball,1,0,2.346178455,0.016382132,1.272020744,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822068614,-0.460357722,0.820787166,0.000000000,0.000000000,-0.033173327,0.999449614
1782480247.833944559,27.069051743,104,vicon_state_data,ball,1,0,2.332446030,0.017807768,1.275082740,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822071590,-0.460333514,0.820770909,0.000000000,0.000000000,-0.033152267,0.999450313
1782480247.834017038,27.069124222,105,vicon_state_data,ball,1,0,2.318780195,0.018488317,1.278593935,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822079274,-0.460390726,0.820728113,0.000000000,0.000000000,-0.033508965,0.999438417
1782480247.834087610,27.069194794,106,vicon_state_data,ball,1,0,2.170917114,0.024214643,1.303776012,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822072485,-0.460360726,0.820790088,0.000000000,0.000000000,-0.033125579,0.999451197
1782480247.910050869,27.145158052,107,vicon_state_data,ball,1,0,2.157551846,0.025012462,1.305449345,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822068148,-0.460381174,0.820788495,0.000000000,0.000000000,-0.033272624,0.999446313
1782480247.912971258,27.148078442,108,vicon_state_data,ball,1,0,2.144286448,0.025713746,1.306974170,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822075502,-0.460326266,0.820852100,0.000000000,0.000000000,-0.032858307,0.999460020
1782480247.915772200,27.150879383,109,vicon_state_data,ball,1,0,2.130986691,0.026336011,1.308337410,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822075652,-0.460395731,0.820798388,0.000000000,0.000000000,-0.033345329,0.999443890
1782480247.918588161,27.153695345,110,vicon_state_data,ball,1,0,2.117685951,0.026943328,1.309575907,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822082367,-0.460409220,0.820791564,0.000000000,0.000000000,-0.033292150,0.999445663
1782480247.921512127,27.156619310,111,vicon_state_data,ball,1,0,2.104395750,0.027437946,1.310733325,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822078405,-0.460341785,0.820800916,0.000000000,0.000000000,-0.032998608,0.999455398
