host_time_s,elapsed_s,row_index,frame_number,vicon_frame_number,vicon_time_s,publish_time_us,channel,name,ball_valid,ball_occluded,ball_x_m,ball_y_m,ball_z_m,ball_qx,ball_qy,ball_qz,ball_qw,base_valid,base_x_m,base_y_m,base_z_m,base_qx,base_qy,base_qz,base_qw
1782672358.687901974,181989.327345371,24299911,119123915,119123915,397079.716666667,1782672358610841,vicon_state_data,ball,1,0,0.546011070,0.064703711,1.209993998,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410092323,0.068477991,0.753769648,0.000000000,0.000000000,0.051185479,0.998689164
1782672358.694262505,181989.333705902,24299912,119123917,119123917,397079.723333333,1782672358617180,vicon_state_data,ball,1,0,0.530810358,0.064046441,1.215064244,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410086915,0.068490240,0.753776479,0.000000000,0.000000000,0.051325265,0.998681990
1782672358.700504303,181989.339947701,24299913,119123920,119123920,397079.733333333,1782672358627275,vicon_state_data,ball,1,0,0.508388941,0.061856565,1.221467322,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410092958,0.068472122,0.753776111,0.000000000,0.000000000,0.051352677,0.998680581
1782672358.706966162,181989.346409559,24299914,119123922,119123922,397079.740000000,1782672358633945,vicon_state_data,ball,1,0,0.493747186,0.060596569,1.225288191,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410085537,0.068484502,0.753779486,0.000000000,0.000000000,0.051293268,0.998683634
1782672358.713890553,181989.353333950,24299915,119123924,119123924,397079.746666667,1782672358640545,vicon_state_data,ball,1,0,0.478960464,0.059883089,1.228779182,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410094390,0.068485527,0.753778000,0.000000000,0.000000000,0.051262581,0.998685210
1782672358.720667601,181989.360110998,24299916,119123926,119123926,397079.753333333,1782672358647229,vicon_state_data,ball,1,0,0.464026985,0.059362042,1.231673452,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410101401,0.068495238,0.753779831,0.000000000,0.000000000,0.051237453,0.998686499
1782672358.727334738,181989.366778135,24299917,119123930,119123930,397079.766666667,1782672358660866,vicon_state_data,ball,1,0,0.434297918,0.057847497,1.236119256,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410090911,0.068492026,0.753772543,0.000000000,0.000000000,0.051268650,0.998684898
1782672358.735446215,181989.374889612,24299918,119123932,119123932,397079.773333333,1782672358667438,vicon_state_data,ball,1,0,0.419632076,0.056297338,1.237718457,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410095045,0.068500147,0.753786351,0.000000000,0.000000000,0.051283277,0.998684147
1782672358.746558666,181989.386002064,24299919,119123934,119123934,397079.780000000,1782672358673918,vicon_state_data,ball,1,0,0.405007754,0.054720687,1.238911834,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410107462,0.068472789,0.753777140,0.000000000,0.000000000,0.051171431,0.998689884
1782672358.759521961,181989.398965359,24299920,119123937,119123937,397079.790000000,1782672358684017,vicon_state_data,ball,1,0,0.382852710,0.053249464,1.239831874,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410093559,0.068496768,0.753781052,0.000000000,0.000000000,0.051262608,0.998685208
1782672358.769496202,181989.408939600,24299921,119123939,119123939,397079.796666667,1782672358691262,vicon_state_data,ball,1,0,0.367902811,0.052541909,1.239853127,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410104812,0.068482503,0.753774804,0.000000000,0.000000000,0.051146733,0.998691149
1782672358.784198046,181989.423641443,24299922,119123940,119123940,397079.800000000,1782672358694444,vicon_state_data,ball,1,0,0.360420431,0.052208982,1.239763331,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410105492,0.068497943,0.753776238,0.000000000,0.000000000,0.051165393,0.998690194
1782672358.799269199,181989.438712597,24299923,119123942,119123942,397079.806666667,1782672358700810,vicon_state_data,ball,1,0,0.345623488,0.051074569,1.238964826,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410090251,0.068494189,0.753764262,0.000000000,0.000000000,0.051221812,0.998687301
1782672358.808943510,181989.448386908,24299924,119123944,119123944,397079.813333333,1782672358707595,vicon_state_data,ball,1,0,0.331061656,0.049491317,1.237814609,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410103046,0.068484232,0.753784034,0.000000000,0.000000000,0.051140047,0.998691492
1782672358.818699598,181989.458142996,24299925,119123946,119123946,397079.820000000,1782672358713958,vicon_state_data,ball,1,0,0.316711325,0.048277691,1.236139976,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410104820,0.068483569,0.753772913,0.000000000,0.000000000,0.051187970,0.998689037
1782672358.828351021,181989.467794418,24299926,119123948,119123948,397079.826666667,1782672358720849,vicon_state_data,ball,1,0,0.302262204,0.047562273,1.234341361,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410098315,0.068474522,0.753764807,0.000000000,0.000000000,0.051212398,0.998687784
1782672358.841299772,181989.480743170,24299927,119123950,119123950,397079.833333333,1782672358727643,vicon_state_data,ball,1,0,0.287635671,0.047096947,1.231805149,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410098281,0.068485691,0.753784950,0.000000000,0.000000000,0.051245590,0.998686082
1782672358.851131201,181989.490574598,24299928,119123953,119123953,397079.843333333,1782672358737472,vicon_state_data,ball,1,0,0.265815941,0.045890614,1.227273127,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410096691,0.068475076,0.753757958,0.000000000,0.000000000,0.051238857,0.998686427
1782672358.864340305,181989.503783703,24299929,119123956,119123956,397079.853333333,1782672358747266,vicon_state_data,ball,1,0,0.244280413,0.043553087,1.221850076,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410106830,0.068479133,0.753762517,0.000000000,0.000000000,0.051202966,0.998688268
1782672358.878817081,181989.518260479,24299930,119123960,119123960,397079.866666667,1782672358760885,vicon_state_data,ball,1,0,0.215577023,0.040831001,1.213094641,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410102271,0.068493956,0.753780233,0.000000000,0.000000000,0.051291049,0.998683748
1782672358.888684750,181989.528128147,24299931,119123963,119123963,397079.876666667,1782672358770782,vicon_state_data,ball,1,0,0.193595804,0.039709712,1.205314498,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410098229,0.068492786,0.753773872,0.000000000,0.000000000,0.051243040,0.998686212
1782672358.906828403,181989.546271801,24299932,119123968,119123968,397079.893333333,1782672358787319,vicon_state_data,ball,1,0,0.157611025,0.036431366,1.190060107,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410098903,0.068494211,0.753762012,0.000000000,0.000000000,0.051206030,0.998688111
1782672358.922531366,181989.561974764,24299933,119123972,119123972,397079.906666667,1782672358800750,vicon_state_data,ball,1,0,0.129654744,0.034465347,1.176024859,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410110141,0.068503136,0.753779428,0.000000000,0.000000000,0.051231364,0.998686811
1782672358.937031507,181989.576474905,24299934,119123975,119123975,397079.916666667,1782672358810631,vicon_state_data,ball,1,0,0.108159891,0.033580300,1.164134277,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410102949,0.068475806,0.753766742,0.000000000,0.000000000,0.051182350,0.998689325
1782672358.947274208,181989.586717606,24299935,119123978,119123978,397079.926666667,1782672358820676,vicon_state_data,ball,1,0,0.087103595,0.031944782,1.151501201,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410100713,0.068480458,0.753752846,0.000000000,0.000000000,0.051322273,0.998682144
1782672358.959079266,181989.598522663,24299936,119123981,119123981,397079.936666667,1782672358830759,vicon_state_data,ball,1,0,0.066057351,0.029246505,1.137923393,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410103776,0.068489105,0.753776739,0.000000000,0.000000000,0.051266825,0.998684992
1782672358.969610214,181989.609053612,24299937,119123985,119123985,397079.950000000,1782672358844256,vicon_state_data,ball,1,0,0.038098841,0.026887746,1.118336882,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410101475,0.068481451,0.753768733,0.000000000,0.000000000,0.051162154,0.998690359
1782672358.983360291,181989.622803688,24299938,119123988,119123988,397079.960000000,1782672358853945,vicon_state_data,ball,1,0,0.016602161,0.025858610,1.102404786,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410098008,0.068484536,0.753767510,0.000000000,0.000000000,0.051370303,0.998679674
1782672358.993351936,181989.632795334,24299939,119123992,119123992,397079.973333333,1782672358867396,vicon_state_data,ball,1,0,-0.011125407,0.022831103,1.079473553,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410100634,0.068478271,0.753766237,0.000000000,0.000000000,0.051283167,0.998684153
1782672359.091553688,181989.730997086,24299940,119123996,119123996,397079.986666667,1782672358880522,vicon_state_data,ball,1,0,-0.038069471,0.020848716,1.055265824,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410097239,0.068485716,0.753767869,0.000000000,0.000000000,0.051237356,0.998686504
1782672359.101401806,181989.740845203,24299941,119123999,119123999,397079.996666667,1782672358890469,vicon_state_data,ball,1,0,-0.058773195,0.019939349,1.035664922,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410104471,0.068482324,0.753765064,0.000000000,0.000000000,0.051275914,0.998684525
1782672359.109730244,181989.749173641,24299942,119124004,119124004,397080.013333333,1782672358907582,vicon_state_data,ball,1,0,-0.092888923,0.016443504,1.001261878,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410085006,0.068487931,0.753779542,0.000000000,0.000000000,0.051386918,0.998678820
1782672359.118141890,181989.757585287,24299943,119124009,119124009,397080.030000000,1782672358924012,vicon_state_data,ball,1,0,-0.126526833,0.012987933,0.964249374,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410115044,0.068477957,0.753771605,0.000000000,0.000000000,0.051138238,0.998691584
1782672359.134392738,181989.773836136,24299944,119124013,119124013,397080.043333333,1782672358937661,vicon_state_data,ball,1,0,-0.154161371,0.011381383,0.932621545,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410093825,0.068483754,0.753769494,0.000000000,0.000000000,0.051254875,0.998685605
1782672359.149596214,181989.789039612,24299945,119124016,119124016,397080.053333333,1782672358947315,vicon_state_data,ball,1,0,-0.174011859,0.008985982,0.907693038,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410093625,0.068474582,0.753774821,0.000000000,0.000000000,0.051241730,0.998686280
1782672359.164453030,181989.803896427,24299946,119124020,119124020,397080.066666667,1782672358960676,vicon_state_data,ball,1,0,-0.199799501,0.006947144,0.873429497,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410087381,0.068478584,0.753777635,0.000000000,0.000000000,0.051288317,0.998683888
1782672359.176750898,181989.816194296,24299947,119124023,119124023,397080.076666667,1782672358970685,vicon_state_data,ball,1,0,-0.219795534,0.005797475,0.846296823,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410100898,0.068483191,0.753766553,0.000000000,0.000000000,0.051137604,0.998691617
1782672359.188460588,181989.827903986,24299948,119124027,119124027,397080.090000000,1782672358984088,vicon_state_data,ball,1,0,-0.246244362,0.003182464,0.808879616,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410092036,0.068487137,0.753778602,0.000000000,0.000000000,0.051180853,0.998689401
1782672359.199016333,181989.838459730,24299949,119124030,119124030,397080.100000000,1782672358994034,vicon_state_data,ball,1,0,-0.265227800,0.000627567,0.779989245,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410109537,0.068487607,0.753784430,0.000000000,0.000000000,0.051209149,0.998687951
1782672359.207904816,181989.847348213,24299950,119124060,119124060,397080.200000000,1782672359094182,vicon_state_data,ball,1,0,-0.209462846,0.123202193,0.727625437,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410048055,0.068439493,0.753809714,0.000000000,0.000000000,0.051330407,0.998681726
1782672359.221264362,181989.860707760,24299951,119124063,119124063,397080.210000000,1782672359104030,vicon_state_data,ball,1,0,-0.190587648,0.143343193,0.733218549,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410101378,0.068451888,0.753776977,0.000000000,0.000000000,0.051136636,0.998691666
1782672359.239195347,181989.878638744,24299952,119124065,119124065,397080.216666667,1782672359111000,vicon_state_data,ball,1,0,-0.178314279,0.156641365,0.736154008,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410102402,0.068452179,0.753777354,0.000000000,0.000000000,0.051228412,0.998686963
1782672359.258117676,181989.897561073,24299953,119124068,119124068,397080.226666667,1782672359120550,vicon_state_data,ball,1,0,-0.159938251,0.176606736,0.739702222,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410097203,0.068462175,0.753771060,0.000000000,0.000000000,0.051265067,0.998685082
1782672359.270222902,181989.909666300,24299954,119124073,119124073,397080.243333333,1782672359137452,vicon_state_data,ball,1,0,-0.128992718,0.210119350,0.743386313,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410091447,0.068472820,0.753775798,0.000000000,0.000000000,0.051293756,0.998683609
1782672359.282285929,181989.921729326,24299955,119124077,119124077,397080.256666667,1782672359150731,vicon_state_data,ball,1,0,-0.103339657,0.235778259,0.744721815,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410106159,0.068482755,0.753767111,0.000000000,0.000000000,0.051155949,0.998690677
1782672359.293765545,181989.933208942,24299956,119124082,119124082,397080.273333333,1782672359167179,vicon_state_data,ball,1,0,-0.071725377,0.267682295,0.743734632,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410109080,0.068498886,0.753778837,0.000000000,0.000000000,0.051253031,0.998685700
1782672359.309226274,181989.948669672,24299957,119124085,119124085,397080.283333333,1782672359177367,vicon_state_data,ball,1,0,-0.053077652,0.286627161,0.741789382,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410097825,0.068501152,0.753778338,0.000000000,0.000000000,0.051197980,0.998688523
1782672359.324933529,181989.964376926,24299958,119124089,119124089,397080.296666667,1782672359190613,vicon_state_data,ball,1,0,-0.028529553,0.312765472,0.737114314,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410085244,0.068494323,0.753760112,0.000000000,0.000000000,0.051289312,0.998683837
1782672359.333450556,181989.972893953,24299959,119124092,119124092,397080.306666667,1782672359201113,vicon_state_data,ball,1,0,-0.010503412,0.332257190,0.732410716,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410095468,0.068504633,0.753763377,0.000000000,0.000000000,0.051171526,0.998689879
1782672359.344761848,181989.984205246,24299960,119124095,119124095,397080.316666667,1782672359211078,vicon_state_data,ball,1,0,0.007854672,0.351509835,0.727354431,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410099262,0.068487255,0.753769555,0.000000000,0.000000000,0.051232248,0.998686766
1782672359.352743864,181989.992187262,24299961,119124099,119124099,397080.330000000,1782672359224054,vicon_state_data,ball,1,0,0.032694066,0.376796997,0.718811017,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410097492,0.068503819,0.753771419,0.000000000,0.000000000,0.051238853,0.998686427
1782672359.364664793,181990.004108191,24299962,119124104,119124104,397080.346666667,1782672359240653,vicon_state_data,ball,1,0,0.063294148,0.407822454,0.706172087,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410109008,0.068488313,0.753760925,0.000000000,0.000000000,0.051172058,0.998689852
1782672359.372626066,181990.012069464,24299963,119124110,119124110,397080.366666667,1782672359260764,vicon_state_data,ball,1,0,0.098511057,0.446459008,0.686567292,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410092244,0.068490377,0.753774734,0.000000000,0.000000000,0.051288495,0.998683879
1782672359.383716822,181990.023160219,24299964,119124113,119124113,397080.376666667,1782672359270636,vicon_state_data,ball,1,0,0.115725298,0.465116495,0.675223364,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410107695,0.068489134,0.753778161,0.000000000,0.000000000,0.051211676,0.998687821
1782672359.391722441,181990.031165838,24299965,119124117,119124117,397080.390000000,1782672359283930,vicon_state_data,ball,1,0,0.139163520,0.490328992,0.658177276,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410105108,0.068495774,0.753780384,0.000000000,0.000000000,0.051234026,0.998686675
1782672359.406507730,181990.045951128,24299966,119124120,119124120,397080.400000000,1782672359294339,vicon_state_data,ball,1,0,0.165591982,0.508358918,0.641298730,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410103892,0.068489679,0.753767334,0.000000000,0.000000000,0.051286181,0.998683998
1782672359.416922808,181990.056366205,24299967,119124125,119124125,397080.416666667,1782672359311013,vicon_state_data,ball,1,0,0.191033634,0.542602764,0.620536511,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410814685,0.068990744,0.754036440,0.000000000,0.000000000,0.047811923,0.998856356
1782672359.430404902,181990.069848299,24299968,119124130,119124130,397080.433333333,1782672359327387,vicon_state_data,ball,1,0,0.220264305,0.573627716,0.592844431,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.411437272,0.069603426,0.754273597,0.000000000,0.000000000,0.045656851,0.998957182
1782672359.443780422,181990.083223820,24299969,119124132,119124132,397080.440000000,1782672359334044,vicon_state_data,ball,1,0,0.229727582,0.587093554,0.583872051,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410725440,0.068986388,0.754039638,0.000000000,0.000000000,0.047702961,0.998861566
1782672359.453424215,181990.092867613,24299970,119124136,119124136,397080.453333333,1782672359347369,vicon_state_data,ball,1,0,0.260058964,0.607068939,0.554287395,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410718043,0.068990700,0.754042995,0.000000000,0.000000000,0.047657432,0.998863739
1782672359.464655876,181990.104099274,24299971,119124138,119124138,397080.460000000,1782672359354282,vicon_state_data,ball,1,0,0.271570401,0.619334179,0.541610080,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.410739625,0.068987139,0.754028636,0.000000000,0.000000000,0.047671865,0.998863050
