host_time_s,elapsed_s,frame_number,channel,name,ball_valid,ball_occluded,ball_x_m,ball_y_m,ball_z_m,ball_qx,ball_qy,ball_qz,ball_qw,base_valid,base_x_m,base_y_m,base_z_m,base_qx,base_qy,base_qz,base_qw
1782473753.388096809,435.188721180,39,vicon_state_data,ball,1,0,2.272518904,0.053109372,1.429985849,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822342316,-0.459398644,0.820623377,0.000000000,0.000000000,-0.038041256,0.999276169
1782473753.390747070,435.191371441,40,vicon_state_data,ball,1,0,2.260955923,0.053711812,1.436876932,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822349936,-0.459420793,0.820635765,0.000000000,0.000000000,-0.038022987,0.999276865
1782473753.393426418,435.194050789,41,vicon_state_data,ball,1,0,2.249427193,0.054365140,1.443662613,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822348797,-0.459502641,0.820560563,0.000000000,0.000000000,-0.038224646,0.999269171
1782473753.396086216,435.196710587,42,vicon_state_data,ball,1,0,2.237887059,0.055076215,1.450354265,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822353907,-0.459416973,0.820643551,0.000000000,0.000000000,-0.038039195,0.999276248
1782473753.398804903,435.199429274,43,vicon_state_data,ball,1,0,2.226338604,0.055794578,1.456929583,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822351411,-0.459509758,0.820565080,0.000000000,0.000000000,-0.038297837,0.999266369
1782473753.401571512,435.202195883,44,vicon_state_data,ball,1,0,2.214920624,0.056174148,1.463324759,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822359745,-0.459488234,0.820572781,0.000000000,0.000000000,-0.038487370,0.999259087
1782473753.403851986,435.204476357,45,vicon_state_data,ball,1,0,2.111944842,0.061942379,1.515276327,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822374320,-0.459474780,0.820577041,0.000000000,0.000000000,-0.038463507,0.999260006
1782473753.406701565,435.207325935,46,vicon_state_data,ball,1,0,2.100592360,0.062477208,1.520399454,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822364345,-0.459400953,0.820658936,0.000000000,0.000000000,-0.038064787,0.999275273
1782473753.409534931,435.210159302,47,vicon_state_data,ball,1,0,2.089234047,0.062991728,1.525426712,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822375478,-0.459478505,0.820573212,0.000000000,0.000000000,-0.038512635,0.999258113
1782473753.412303448,435.212927818,48,vicon_state_data,ball,1,0,2.077901704,0.063527646,1.530371194,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822379459,-0.459478191,0.820598040,0.000000000,0.000000000,-0.038484027,0.999259215
1782473753.415098190,435.215722561,49,vicon_state_data,ball,1,0,2.066565313,0.064028808,1.535211914,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822381757,-0.459481113,0.820602384,0.000000000,0.000000000,-0.038393164,0.999262711
1782473753.417863131,435.218487501,50,vicon_state_data,ball,1,0,2.055262313,0.064584647,1.539873250,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822386492,-0.459520868,0.820591470,0.000000000,0.000000000,-0.038410596,0.999262041
1782473753.420622110,435.221246481,51,vicon_state_data,ball,1,0,2.044037020,0.065227943,1.544433628,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.822382242,-0.459492703,0.820581753,0.000000000,0.000000000,-0.038486085,0.999259136
