host_time_s,elapsed_s,row_index,frame_number,vicon_frame_number,vicon_time_s,publish_time_us,channel,name,ball_valid,ball_occluded,ball_x_m,ball_y_m,ball_z_m,ball_qx,ball_qy,ball_qz,ball_qw,base_valid,base_x_m,base_y_m,base_z_m,base_qx,base_qy,base_qz,base_qw
1782488955.920828342,55.910243750,0,64103326,64103326,213677.753333333,1782488955879165,vicon_state_data,ball,1,0,2.973130484,-0.143371603,1.158364377,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821240175,-0.460407082,0.819238200,0.000000000,0.000000000,0.001835488,0.999998315
1782488955.920933485,55.910348892,1,64103327,64103327,213677.756666667,1782488955882433,vicon_state_data,ball,1,0,2.972619984,-0.143668195,1.159096319,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821241646,-0.460415450,0.819212789,0.000000000,0.000000000,0.001810244,0.999998362
1782488955.920997381,55.910412788,2,64103328,64103328,213677.760000000,1782488955885837,vicon_state_data,ball,1,0,2.972179242,-0.143724738,1.159673337,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821248891,-0.460386878,0.819235036,0.000000000,0.000000000,0.001763253,0.999998445
1782488955.921159983,55.910575390,3,64103329,64103329,213677.763333333,1782488955889187,vicon_state_data,ball,1,0,2.971847086,-0.143998312,1.160287016,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821237360,-0.460401086,0.819223759,0.000000000,0.000000000,0.001742982,0.999998481
1782488955.921256781,55.910672188,4,64103330,64103330,213677.766666667,1782488955892431,vicon_state_data,ball,1,0,2.971202387,-0.144102790,1.161183710,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821242281,-0.460393569,0.819238503,0.000000000,0.000000000,0.001818037,0.999998347
1782488955.921333551,55.910748959,5,64103331,64103331,213677.770000000,1782488955895788,vicon_state_data,ball,1,0,2.970768420,-0.144259354,1.161935502,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821242915,-0.460384138,0.819236629,0.000000000,0.000000000,0.001779349,0.999998417
1782488955.985869169,55.975284576,6,64103339,64103339,213677.796666667,1782488955922606,vicon_state_data,ball,1,0,2.966041832,-0.143670586,1.168299329,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821248006,-0.460375289,0.819291542,0.000000000,0.000000000,0.001825713,0.999998333
1782488955.986067533,55.975482941,7,64103340,64103340,213677.800000000,1782488955925882,vicon_state_data,ball,1,0,2.965459123,-0.143476111,1.168973632,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821249731,-0.460365564,0.819281960,0.000000000,0.000000000,0.001813888,0.999998355
1782488955.986164808,55.975580215,8,64103341,64103341,213677.803333333,1782488955929142,vicon_state_data,ball,1,0,2.964772604,-0.143291029,1.169893335,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821251862,-0.460379029,0.819269680,0.000000000,0.000000000,0.001884250,0.999998225
1782488955.986248732,55.975664139,9,64103342,64103342,213677.806666667,1782488955932850,vicon_state_data,ball,1,0,2.964015077,-0.143059734,1.170833714,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821245856,-0.460390095,0.819253548,0.000000000,0.000000000,0.001834705,0.999998317
1782488955.986332178,55.975747585,10,64103343,64103343,213677.810000000,1782488955935916,vicon_state_data,ball,1,0,2.963509039,-0.142696441,1.171552121,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821237653,-0.460370330,0.819242830,0.000000000,0.000000000,0.001751746,0.999998466
1782488955.986408710,55.975824118,11,64103344,64103344,213677.813333333,1782488955939226,vicon_state_data,ball,1,0,2.962904551,-0.142381258,1.172459331,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821245908,-0.460365357,0.819257119,0.000000000,0.000000000,0.001687873,0.999998576
1782488955.986484528,55.975899935,12,64103345,64103345,213677.816666667,1782488955942520,vicon_state_data,ball,1,0,2.962387951,-0.142176525,1.173189980,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821248276,-0.460384510,0.819257937,0.000000000,0.000000000,0.001775198,0.999998424
1782488955.986561537,55.975976944,13,64103346,64103346,213677.820000000,1782488955945789,vicon_state_data,ball,1,0,2.961829617,-0.141784978,1.174049418,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821238094,-0.460263904,0.819331115,0.000000000,0.000000000,0.001892221,0.999998210
1782488955.986640453,55.976055861,14,64103347,64103347,213677.823333333,1782488955949142,vicon_state_data,ball,1,0,2.961313027,-0.141400868,1.174807902,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821245701,-0.460377807,0.819264093,0.000000000,0.000000000,0.001899216,0.999998196
1782488955.986737013,55.976152420,15,64103348,64103348,213677.826666667,1782488955952518,vicon_state_data,ball,1,0,2.960801578,-0.141050107,1.175526835,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821250333,-0.460361895,0.819283086,0.000000000,0.000000000,0.001824811,0.999998335
1782488955.986814499,55.976229906,16,64103358,64103358,213677.860000000,1782488955985865,vicon_state_data,ball,1,0,2.955390845,-0.136248758,1.182511202,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821237869,-0.460369023,0.819275816,0.000000000,0.000000000,0.001739691,0.999998487
1782488956.051988125,56.041403532,17,64103359,64103359,213677.863333333,1782488955989885,vicon_state_data,ball,1,0,2.954760702,-0.135508535,1.183391089,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821243946,-0.460347829,0.819260235,0.000000000,0.000000000,0.001751862,0.999998465
1782488956.052201271,56.041616678,18,64103360,64103360,213677.866666667,1782488955992891,vicon_state_data,ball,1,0,2.954172984,-0.134921204,1.184212903,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821234728,-0.460349855,0.819275179,0.000000000,0.000000000,0.001809372,0.999998363
1782488956.052297354,56.041712761,19,64103361,64103361,213677.870000000,1782488955995973,vicon_state_data,ball,1,0,2.953679085,-0.134552534,1.184801491,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821236563,-0.460399446,0.819253633,0.000000000,0.000000000,0.001896830,0.999998201
1782488956.052383900,56.041799307,20,64103362,64103362,213677.873333333,1782488955999169,vicon_state_data,ball,1,0,2.953001712,-0.133906469,1.185776168,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821233053,-0.460251037,0.819331530,0.000000000,0.000000000,0.001846348,0.999998295
1782488956.052465200,56.041880608,21,64103363,64103363,213677.876666667,1782488956002480,vicon_state_data,ball,1,0,2.952469513,-0.133462794,1.186440808,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821235653,-0.460377481,0.819273145,0.000000000,0.000000000,0.001818762,0.999998346
1782488956.052546740,56.041962147,22,64103364,64103364,213677.880000000,1782488956006063,vicon_state_data,ball,1,0,2.951924822,-0.132660752,1.187182583,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821242997,-0.460346685,0.819250281,0.000000000,0.000000000,0.001662900,0.999998617
1782488956.052625656,56.042041063,23,64103365,64103365,213677.883333333,1782488956009384,vicon_state_data,ball,1,0,2.951804129,-0.131950056,1.188026677,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821234173,-0.460370695,0.819244270,0.000000000,0.000000000,0.001789373,0.999998399
1782488956.052709818,56.042125225,24,64103366,64103366,213677.886666667,1782488956012795,vicon_state_data,ball,1,0,2.950817448,-0.131548565,1.188741037,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821248635,-0.460340623,0.819285976,0.000000000,0.000000000,0.001719471,0.999998522
1782488956.052788258,56.042203665,25,64103367,64103367,213677.890000000,1782488956016023,vicon_state_data,ball,1,0,2.950285911,-0.130913085,1.189558011,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821245385,-0.460351930,0.819291022,0.000000000,0.000000000,0.001761224,0.999998449
1782488956.052867889,56.042283297,26,64103368,64103368,213677.893333333,1782488956019347,vicon_state_data,ball,1,0,2.949763364,-0.130451464,1.190329437,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821241100,-0.460358065,0.819266040,0.000000000,0.000000000,0.001731251,0.999998501
1782488956.052951097,56.042366505,27,64103378,64103378,213677.926666667,1782488956052521,vicon_state_data,ball,1,0,2.945200815,-0.124448602,1.198168290,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821243435,-0.460404238,0.819237758,0.000000000,0.000000000,0.001757256,0.999998456
1782488956.117952585,56.107367992,28,64103379,64103379,213677.930000000,1782488956055924,vicon_state_data,ball,1,0,2.944873219,-0.123545400,1.198769036,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821238213,-0.460428491,0.819249955,0.000000000,0.000000000,0.001833020,0.999998320
1782488956.118196726,56.107612133,29,64103380,64103380,213677.933333333,1782488956059102,vicon_state_data,ball,1,0,2.944069447,-0.123160389,1.200579534,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821244078,-0.460382356,0.819273653,0.000000000,0.000000000,0.001746437,0.999998475
1782488956.118303537,56.107718945,30,64103381,64103381,213677.936666667,1782488956062673,vicon_state_data,ball,1,0,2.944033056,-0.122947418,1.200445885,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821242053,-0.460424950,0.819250170,0.000000000,0.000000000,0.001800526,0.999998379
1782488956.121630430,56.111045837,31,64103382,64103382,213677.940000000,1782488956066023,vicon_state_data,ball,1,0,2.943574927,-0.121948437,1.201456024,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821250240,-0.460418648,0.819232575,0.000000000,0.000000000,0.001869116,0.999998253
1782488956.124911547,56.114326954,32,64103383,64103383,213677.943333333,1782488956069272,vicon_state_data,ball,1,0,2.942673870,-0.121640759,1.202563602,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821239557,-0.460422236,0.819241089,0.000000000,0.000000000,0.001884360,0.999998225
1782488956.128221989,56.117637396,33,64103384,64103384,213677.946666667,1782488956072732,vicon_state_data,ball,1,0,2.942794276,-0.120701343,1.203315439,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821244395,-0.460404205,0.819234833,0.000000000,0.000000000,0.001714253,0.999998531
1782488956.131471634,56.120887041,34,64103385,64103385,213677.950000000,1782488956076046,vicon_state_data,ball,1,0,2.942365341,-0.120462834,1.203510636,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821244184,-0.460429351,0.819229750,0.000000000,0.000000000,0.001742235,0.999998482
1782488956.134766340,56.124181747,35,64103386,64103386,213677.953333333,1782488956079275,vicon_state_data,ball,1,0,2.942276524,-0.119249089,1.204515595,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821230576,-0.460424448,0.819216169,0.000000000,0.000000000,0.001795278,0.999998388
1782488956.138010979,56.127426386,36,64103387,64103387,213677.956666667,1782488956082691,vicon_state_data,ball,1,0,2.942017285,-0.118881596,1.205130217,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821241358,-0.460402733,0.819231053,0.000000000,0.000000000,0.001755300,0.999998459
1782488956.141293764,56.130709171,37,64103388,64103388,213677.960000000,1782488956085940,vicon_state_data,ball,1,0,2.941538841,-0.117717136,1.206374362,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821233085,-0.460414708,0.819211325,0.000000000,0.000000000,0.001771477,0.999998431
1782488956.144511223,56.133926630,38,64103398,64103398,213677.993333333,1782488956119172,vicon_state_data,ball,1,0,2.939080696,-0.112233151,1.215175250,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821236505,-0.460435829,0.819224799,0.000000000,0.000000000,0.001911473,0.999998173
1782488956.147729158,56.137144566,39,64103399,64103399,213677.996666667,1782488956122556,vicon_state_data,ball,1,0,2.939474210,-0.111229881,1.214602906,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821230552,-0.460407338,0.819236371,0.000000000,0.000000000,0.001819095,0.999998345
1782488956.150998116,56.140413523,40,64103400,64103400,213678.000000000,1782488956125885,vicon_state_data,ball,1,0,2.938908518,-0.111122162,1.216605111,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821238688,-0.460409475,0.819256564,0.000000000,0.000000000,0.001818743,0.999998346
1782488956.154145956,56.143561363,41,64103401,64103401,213678.003333333,1782488956129263,vicon_state_data,ball,1,0,2.938854975,-0.110585549,1.217275758,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821228202,-0.460395909,0.819233139,0.000000000,0.000000000,0.001807026,0.999998367
1782488956.157271385,56.146686792,42,64103402,64103402,213678.006666667,1782488956132511,vicon_state_data,ball,1,0,2.938831396,-0.110064213,1.217933838,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821230618,-0.460427777,0.819256891,0.000000000,0.000000000,0.001837820,0.999998311
1782488956.160398483,56.149813890,43,64103403,64103403,213678.010000000,1782488956136117,vicon_state_data,ball,1,0,2.938859325,-0.109416897,1.218652533,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821227691,-0.460423829,0.819225687,0.000000000,0.000000000,0.001880633,0.999998232
1782488956.163508654,56.152924061,44,64103404,64103404,213678.013333333,1782488956139365,vicon_state_data,ball,1,0,2.938917837,-0.108813722,1.219303989,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821236832,-0.460417787,0.819230337,0.000000000,0.000000000,0.001769767,0.999998434
1782488956.166595697,56.156011105,45,64103405,64103405,213678.016666667,1782488956142864,vicon_state_data,ball,1,0,2.938983276,-0.108171892,1.219944663,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821231342,-0.460443547,0.819240319,0.000000000,0.000000000,0.001837001,0.999998313
1782488956.169715166,56.159130573,46,64103406,64103406,213678.020000000,1782488956146015,vicon_state_data,ball,1,0,2.939092931,-0.107619907,1.220519128,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821246619,-0.460432276,0.819284307,0.000000000,0.000000000,0.001795178,0.999998389
1782488956.172795057,56.162210464,47,64103407,64103407,213678.023333333,1782488956149401,vicon_state_data,ball,1,0,2.939209747,-0.107079625,1.221058138,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821235812,-0.460448087,0.819251085,0.000000000,0.000000000,0.001818631,0.999998346
1782488956.175868750,56.165284157,48,64103408,64103408,213678.026666667,1782488956152625,vicon_state_data,ball,1,0,2.939338873,-0.106510725,1.221574417,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821231942,-0.460463084,0.819226624,0.000000000,0.000000000,0.001877973,0.999998237
1782488956.178952694,56.168368101,49,64103409,64103409,213678.030000000,1782488956155922,vicon_state_data,ball,1,0,2.939462137,-0.105944034,1.222071247,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821231283,-0.460436795,0.819251825,0.000000000,0.000000000,0.001808994,0.999998364
1782488956.180536747,56.169952154,50,64103410,64103410,213678.033333333,1782488956159276,vicon_state_data,ball,1,0,2.939608043,-0.105340504,1.222545546,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821236593,-0.460435745,0.819240386,0.000000000,0.000000000,0.001725186,0.999998512
1782488956.182129860,56.171545267,51,64103411,64103411,213678.036666667,1782488956162503,vicon_state_data,ball,1,0,2.939747481,-0.104776937,1.222958990,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821232829,-0.460432777,0.819239711,0.000000000,0.000000000,0.001770697,0.999998432
1782488956.183708191,56.173123598,52,64103412,64103412,213678.040000000,1782488956165815,vicon_state_data,ball,1,0,2.939894783,-0.104239439,1.223331406,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821236809,-0.460420836,0.819258794,0.000000000,0.000000000,0.001698908,0.999998557
1782488956.185281992,56.174697399,53,64103413,64103413,213678.043333333,1782488956169065,vicon_state_data,ball,1,0,2.940015037,-0.103656890,1.223693714,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821232637,-0.460420715,0.819242676,0.000000000,0.000000000,0.001743636,0.999998480
1782488956.186863661,56.176279068,54,64103414,64103414,213678.046666667,1782488956172565,vicon_state_data,ball,1,0,2.940154257,-0.103074994,1.224003873,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821234624,-0.460454479,0.819253821,0.000000000,0.000000000,0.001813592,0.999998355
1782488956.188447952,56.177863359,55,64103415,64103415,213678.050000000,1782488956175902,vicon_state_data,ball,1,0,2.940282111,-0.102534957,1.224301141,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821229364,-0.460302769,0.819312772,0.000000000,0.000000000,0.001872826,0.999998246
1782488956.190041304,56.179456711,56,64103416,64103416,213678.053333333,1782488956179191,vicon_state_data,ball,1,0,2.940425215,-0.101908545,1.224636172,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821233239,-0.460316016,0.819317450,0.000000000,0.000000000,0.001960571,0.999998078
1782488956.191651344,56.181066751,57,64103417,64103417,213678.056666667,1782488956182440,vicon_state_data,ball,1,0,2.940574861,-0.101239278,1.224961253,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821236590,-0.460416170,0.819265279,0.000000000,0.000000000,0.001914563,0.999998167
1782488956.193238974,56.182654381,58,64103418,64103418,213678.060000000,1782488956185774,vicon_state_data,ball,1,0,2.940755464,-0.100624621,1.225222068,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821222602,-0.460310808,0.819319140,0.000000000,0.000000000,0.001857103,0.999998276
1782488956.194825649,56.184241056,59,64103419,64103419,213678.063333333,1782488956189255,vicon_state_data,ball,1,0,2.940919833,-0.100077970,1.225429651,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821226584,-0.460319716,0.819333914,0.000000000,0.000000000,0.001878241,0.999998236
1782488956.196418047,56.185833454,60,64103420,64103420,213678.066666667,1782488956192491,vicon_state_data,ball,1,0,2.941135233,-0.099503539,1.225622090,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821230754,-0.460420035,0.819250191,0.000000000,0.000000000,0.001873170,0.999998246
1782488956.198005438,56.187420845,61,64103421,64103421,213678.070000000,1782488956195775,vicon_state_data,ball,1,0,2.941337588,-0.098921536,1.225815631,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821228577,-0.460417632,0.819256912,0.000000000,0.000000000,0.001810449,0.999998361
1782488956.199594259,56.189009666,62,64103422,64103422,213678.073333333,1782488956199069,vicon_state_data,ball,1,0,2.941559240,-0.098313571,1.225990541,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821230164,-0.460395597,0.819262494,0.000000000,0.000000000,0.001822197,0.999998340
1782488956.265501976,56.254917383,63,64103423,64103423,213678.076666667,1782488956202658,vicon_state_data,ball,1,0,2.941766786,-0.097595952,1.226190462,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821231170,-0.460433079,0.819242082,0.000000000,0.000000000,0.001854865,0.999998280
1782488956.267276764,56.256692171,64,64103424,64103424,213678.080000000,1782488956206029,vicon_state_data,ball,1,0,2.942016425,-0.096941650,1.226359678,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821235055,-0.460410422,0.819272859,0.000000000,0.000000000,0.001764651,0.999998443
1782488956.268904686,56.258320093,65,64103425,64103425,213678.083333333,1782488956209233,vicon_state_data,ball,1,0,2.942237283,-0.096322094,1.226510345,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821236450,-0.460403591,0.819269361,0.000000000,0.000000000,0.001826958,0.999998331
1782488956.270529509,56.259944916,66,64103426,64103426,213678.086666667,1782488956212422,vicon_state_data,ball,1,0,2.942474318,-0.095772117,1.226591420,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821245500,-0.460449375,0.819256161,0.000000000,0.000000000,0.001911112,0.999998174
1782488956.272135258,56.261550665,67,64103427,64103427,213678.090000000,1782488956215780,vicon_state_data,ball,1,0,2.942719777,-0.095169783,1.226658399,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821240521,-0.460418582,0.819263071,0.000000000,0.000000000,0.001787397,0.999998403
1782488956.273745775,56.263161182,68,64103428,64103428,213678.093333333,1782488956219072,vicon_state_data,ball,1,0,2.942974119,-0.094519486,1.226770398,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821233571,-0.460413929,0.819233623,0.000000000,0.000000000,0.001725976,0.999998511
1782488956.275359154,56.264774561,69,64103429,64103429,213678.096666667,1782488956222739,vicon_state_data,ball,1,0,2.943195926,-0.093825365,1.226942381,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821240926,-0.460434393,0.819240473,0.000000000,0.000000000,0.001917978,0.999998161
1782488956.276959896,56.266375303,70,64103430,64103430,213678.100000000,1782488956225819,vicon_state_data,ball,1,0,2.943480083,-0.093182656,1.227020342,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821237926,-0.460414862,0.819260026,0.000000000,0.000000000,0.001824591,0.999998335
1782488956.278558493,56.267973900,71,64103431,64103431,213678.103333333,1782488956229288,vicon_state_data,ball,1,0,2.943718254,-0.092562739,1.227117619,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821238034,-0.460414198,0.819256441,0.000000000,0.000000000,0.001808944,0.999998364
1782488956.280197859,56.269613266,72,64103432,64103432,213678.106666667,1782488956232507,vicon_state_data,ball,1,0,2.943981991,-0.091983493,1.227159301,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821234789,-0.460454333,0.819225026,0.000000000,0.000000000,0.001873753,0.999998245
1782488956.281805992,56.271221399,73,64103442,64103442,213678.140000000,1782488956265821,vicon_state_data,ball,1,0,2.946671497,-0.085989748,1.227220428,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821243253,-0.460390374,0.819242071,0.000000000,0.000000000,0.001793368,0.999998392
1782488956.283415318,56.272830725,74,64103443,64103443,213678.143333333,1782488956269231,vicon_state_data,ball,1,0,2.946956016,-0.085379519,1.227149134,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821249406,-0.460389580,0.819223010,0.000000000,0.000000000,0.001773142,0.999998428
1782488956.285032034,56.274447441,75,64103444,64103444,213678.146666667,1782488956272656,vicon_state_data,ball,1,0,2.947231428,-0.084825655,1.227062408,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821246594,-0.460382354,0.819229995,0.000000000,0.000000000,0.001763539,0.999998445
1782488956.286655426,56.276070833,76,64103445,64103445,213678.150000000,1782488956275799,vicon_state_data,ball,1,0,2.947484804,-0.084251004,1.226992264,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821248968,-0.460434268,0.819232634,0.000000000,0.000000000,0.001867501,0.999998256
1782488956.288269043,56.277684450,77,64103446,64103446,213678.153333333,1782488956279111,vicon_state_data,ball,1,0,2.947749826,-0.083744087,1.226865985,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821256211,-0.460396749,0.819257268,0.000000000,0.000000000,0.001846659,0.999998295
1782488956.289904833,56.279320240,78,64103447,64103447,213678.156666667,1782488956282489,vicon_state_data,ball,1,0,2.948010393,-0.083132749,1.226791238,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821253366,-0.460411732,0.819230698,0.000000000,0.000000000,0.001779365,0.999998417
1782488956.291524887,56.280940294,79,64103448,64103448,213678.160000000,1782488956286113,vicon_state_data,ball,1,0,2.948260231,-0.082492500,1.226763273,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821248550,-0.460268154,0.819314154,0.000000000,0.000000000,0.001853014,0.999998283
1782488956.293128729,56.282544136,80,64103449,64103449,213678.163333333,1782488956289358,vicon_state_data,ball,1,0,2.948508564,-0.081886845,1.226726305,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821248766,-0.460351118,0.819252105,0.000000000,0.000000000,0.001697331,0.999998560
1782488956.294746161,56.284161568,81,64103450,64103450,213678.166666667,1782488956292732,vicon_state_data,ball,1,0,2.948764407,-0.081310764,1.226645685,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821253058,-0.460370635,0.819230860,0.000000000,0.000000000,0.001832076,0.999998322
1782488956.296353340,56.285768747,82,64103451,64103451,213678.170000000,1782488956295905,vicon_state_data,ball,1,0,2.948987950,-0.080656515,1.226589407,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821253020,-0.460367309,0.819223182,0.000000000,0.000000000,0.001792504,0.999998393
1782488956.363378286,56.352793694,83,64103452,64103452,213678.173333333,1782488956299462,vicon_state_data,ball,1,0,2.949206048,-0.080105972,1.226524373,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821249173,-0.460227636,0.819301821,0.000000000,0.000000000,0.001791990,0.999998394
1782488956.365157604,56.354573011,84,64103453,64103453,213678.176666667,1782488956302615,vicon_state_data,ball,1,0,2.949461030,-0.079515111,1.226407275,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821262194,-0.460332206,0.819253994,0.000000000,0.000000000,0.001675806,0.999998596
1782488956.366822720,56.356238127,85,64103454,64103454,213678.180000000,1782488956305906,vicon_state_data,ball,1,0,2.949698957,-0.078786388,1.226380229,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821256812,-0.460348916,0.819241509,0.000000000,0.000000000,0.001724869,0.999998512
1782488956.368454695,56.357870102,86,64103455,64103455,213678.183333333,1782488956309238,vicon_state_data,ball,1,0,2.949994869,-0.078128519,1.226289190,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821261978,-0.460355806,0.819216351,0.000000000,0.000000000,0.001804014,0.999998373
1782488956.370090008,56.359505415,87,64103456,64103456,213678.186666667,1782488956312677,vicon_state_data,ball,1,0,2.950308162,-0.077483794,1.226180189,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821254289,-0.460384249,0.819247734,0.000000000,0.000000000,0.001879147,0.999998234
1782488956.371704102,56.361119509,88,64103457,64103457,213678.190000000,1782488956316365,vicon_state_data,ball,1,0,2.950683071,-0.076890096,1.226058155,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821250266,-0.460356149,0.819229500,0.000000000,0.000000000,0.001734663,0.999998495
1782488956.373325109,56.362740517,89,64103458,64103458,213678.193333333,1782488956319172,vicon_state_data,ball,1,0,2.951056835,-0.076442938,1.225851827,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821258508,-0.460324040,0.819263406,0.000000000,0.000000000,0.001659095,0.999998624
1782488956.374939680,56.364355087,90,64103459,64103459,213678.196666667,1782488956322510,vicon_state_data,ball,1,0,2.951440534,-0.075810812,1.225727422,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821249125,-0.460334627,0.819237810,0.000000000,0.000000000,0.001638720,0.999998657
1782488956.376560211,56.365975618,91,64103460,64103460,213678.200000000,1782488956325885,vicon_state_data,ball,1,0,2.951831031,-0.075185757,1.225622237,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821265067,-0.460353445,0.819227297,0.000000000,0.000000000,0.001695869,0.999998562
1782488956.378161430,56.367576838,92,64103461,64103461,213678.203333333,1782488956329177,vicon_state_data,ball,1,0,2.952234578,-0.074506965,1.225539472,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821264394,-0.460341132,0.819240980,0.000000000,0.000000000,0.001656290,0.999998628
1782488956.379767656,56.369183064,93,64103472,64103472,213678.240000000,1782488956366017,vicon_state_data,ball,1,0,2.955556301,-0.068247749,1.223411283,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821256616,-0.460367877,0.819207983,0.000000000,0.000000000,0.001810399,0.999998361
1782488956.381341696,56.370757103,94,64103473,64103473,213678.243333333,1782488956369240,vicon_state_data,ball,1,0,2.955777810,-0.067597655,1.223241190,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821262395,-0.460360373,0.819240048,0.000000000,0.000000000,0.001794211,0.999998390
1782488956.382951498,56.372366905,95,64103474,64103474,213678.246666667,1782488956372533,vicon_state_data,ball,1,0,2.955971443,-0.066977298,1.223042063,0.000000000,0.000000000,0.000000000,1.000000000,1,-0.821269426,-0.460346316,0.819248714,0.000000000,0.000000000,0.001609159,0.999998705
